,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
278,droplet,3m,24m,male,Kidney,nan,macrophage,Itga4,2.909656286239624,2.2282263671513647e-05,0.00016743765445426106,0.000241035086219199,2.6655772132922615e-14
279,droplet,3m,24m,male,Spleen,nan,macrophage,C1qa,2.909604549407959,0.0002959418052341789,0.0022237426601350307,0.003076787106692791,5.041405996432964e-16
280,droplet,3m,24m,male,Bladder,nan,bladder cell,Gas1,2.9073922634124756,3.407402618904598e-05,0.0002556440595071763,0.0008239137823693454,7.060468361789262e-06
281,droplet,3m,24m,male,Bladder,nan,bladder cell,Myh11,-2.9035427570343018,2.4614435460534878e-05,3.2895484309847234e-06,6.766739534214139e-05,1.474046696443981e-11
282,droplet,3m,24m,male,Kidney,nan,lymphocyte,H2-Ab1,-2.898723602294922,0.016390619799494743,0.0021978227887302637,0.008483797311782837,1.295148276582143e-08
283,droplet,3m,24m,male,Spleen,nan,macrophage dendritic cell progenitor,Beta-s,2.896545171737671,0.000174500368302688,0.0012994015123695135,0.0007875572191551328,1.3046773239627521e-07
284,droplet,3m,24m,male,Kidney,nan,lymphocyte,Rnaseh2b,2.888188362121582,7.671975254197605e-06,5.679871901520528e-05,0.00011015975178452209,7.075425040254977e-10
285,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Krt6b,2.879517078399658,4.440609336597845e-05,0.00032678607385605574,0.0015519089065492153,5.097096194146595e-09
286,droplet,3m,24m,male,Kidney,nan,macrophage,Cdkn2d,2.878047466278076,1.1760890629375353e-05,8.646072092233226e-05,0.00014514170470647514,3.346927294316374e-09
287,droplet,3m,24m,male,Tongue,nan,keratinocyte,Defb3,2.87442684173584,4.131698005949147e-06,3.029823346878402e-05,0.00020870794833172113,4.0538212490507885e-06
288,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Psmb9,2.8671116828918457,2.8368156108626863e-06,2.0697496438515373e-05,5.949848855379969e-05,3.615424490500233e-19
289,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Htra1,-2.860018014907837,1.3575291632150766e-05,1.869811057986226e-06,3.042290518351365e-05,1.289107599679265e-10
290,droplet,3m,24m,male,Spleen,nan,erythroblast,Trim10,2.8592960834503174,0.0001607249432709068,0.0011663184268400073,0.0008911728509701788,7.744115120790474e-26
291,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tspan33,2.847346305847168,1.8060814909404144e-05,0.00012997926387470216,0.0002772752195596695,1.0336039026215275e-15
292,droplet,3m,24m,male,Spleen,nan,erythroblast,Ctsb,2.837766170501709,0.00011097273818450049,0.0007933576707728207,0.0006670497823506594,9.74681361524277e-18
293,droplet,3m,24m,male,Kidney,nan,lymphocyte,Cd24a,2.8341739177703857,0.00024202225904446095,0.0017259438754990697,0.0024678194895386696,4.922316496558048e-51
294,droplet,3m,24m,male,Kidney,nan,macrophage,Ccnd3,2.832448720932007,2.7552698156796396e-05,0.00019625296408776194,0.00024548202054575086,1.3776062859682773e-19
295,droplet,3m,24m,male,Tongue,nan,keratinocyte,B2m,2.8303632736206055,5.639077426167205e-05,0.0004010811971966177,0.0007321116281673312,2.2818252926005143e-140
296,droplet,3m,24m,male,Kidney,nan,lymphocyte,Klf3,2.829353094100952,6.944220331206452e-06,4.9356425734004006e-05,0.00012515859270934016,6.460949334537382e-07
297,droplet,3m,24m,male,Kidney,nan,macrophage,Pea15a,-2.824856996536255,0.00026911383611150086,3.7981259083608165e-05,0.0002724960504565388,6.14035761221318e-09
298,droplet,3m,24m,male,Kidney,nan,lymphocyte,Cd74,-2.8217315673828125,0.0448380783200264,0.006341926287859678,0.023871028795838356,9.244848250490918e-08
299,droplet,3m,24m,male,Kidney,nan,lymphocyte,Memo1,2.8148534297943115,1.0859119356609881e-05,7.640996045665815e-05,0.00014290621038526297,5.744130838456395e-14
300,droplet,3m,24m,male,Spleen,nan,erythroblast,Rbm38,2.813349485397339,8.527590398443863e-05,0.0005994168459437788,0.0006641237414442003,3.5352324315514964e-10
301,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tuba4a,2.8102517127990723,5.8732090110424906e-05,0.00041195095400325954,0.0005821357481181622,1.092581697547496e-31
302,droplet,3m,24m,male,Kidney,nan,lymphocyte,Alad,2.806060552597046,2.398519791313447e-05,0.0001677458203630522,0.0003631240106187761,1.996788808814727e-16
303,droplet,3m,24m,male,Kidney,nan,macrophage,P2ry6,-2.803502082824707,0.0002711688866838813,3.884200123138726e-05,0.00024761271197348833,1.1229594760633056e-11
304,droplet,3m,24m,male,Bladder,nan,bladder cell,Pcolce2,2.772681713104248,3.065946657443419e-05,0.0002095197414746508,0.00036660736077465117,5.886318688050857e-26
305,droplet,3m,24m,male,Spleen,nan,erythroblast,Tspo2,2.772522211074829,4.591304241330363e-05,0.00031372447847388685,0.00040620751678943634,3.437095313507355e-06
306,droplet,3m,24m,male,Kidney,nan,macrophage,Samsn1,2.755841016769409,3.529123932821676e-05,0.0002383733808528632,0.0003295815840829164,1.1740317583052425e-14
307,droplet,3m,24m,male,Spleen,nan,macrophage,Clec4a3,2.7525713443756104,6.829314224887639e-05,0.0004602392145898193,0.0007292262162081897,5.943444257602166e-11
308,droplet,3m,24m,male,Kidney,nan,macrophage,Fabp4,2.7525031566619873,2.1984435079502873e-05,0.00014814989117439836,0.00025114885647781193,7.675970852615358e-10
309,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ltb,2.747476577758789,2.2972571969148703e-05,0.00015427036851178855,0.0003184600791428238,4.708093906779309e-12
310,droplet,3m,24m,male,Bladder,nan,bladder cell,Dpt,2.7460217475891113,1.6318705092999153e-05,0.00010947643750114366,0.0003312267072033137,4.248354394595103e-06
311,droplet,3m,24m,male,Kidney,nan,macrophage,Gngt2,2.7426023483276367,0.00024283616221509874,0.0016252454370260239,0.001343608950264752,9.05676545946833e-49
312,droplet,3m,24m,male,Kidney,nan,lymphocyte,2810453I06Rik,2.7422728538513184,2.1716212359024212e-05,0.00014530833868775517,0.0002940371341537684,1.1395791183298571e-17
313,droplet,3m,24m,male,Spleen,nan,proerythroblast,Nsmce1,2.735853433609009,1.146073282143334e-05,7.63460120651871e-05,9.108266385737807e-05,5.012787245068954e-12
314,droplet,3m,24m,male,Kidney,nan,lymphocyte,H2-Eb1,-2.732926845550537,0.01149857696145773,0.001729621784761548,0.00660607498139143,5.772598127912889e-06
315,droplet,3m,24m,male,Tongue,nan,keratinocyte,Bst2,2.7328624725341797,3.452119017310906e-06,2.2948768673813902e-05,7.41895055398345e-05,4.486324107283683e-25
316,droplet,3m,24m,male,Spleen,nan,erythroblast,Car2,2.73130202293396,0.0011113324435427785,0.007379854563623667,0.0049878573045134544,2.2078530842545798e-32
317,droplet,3m,24m,male,Kidney,nan,macrophage,Hexb,-2.7305867671966553,0.0012256657937541604,0.000184664546395652,0.0008176356204785407,7.8511157857813825e-25
318,droplet,3m,24m,male,Kidney,nan,lymphocyte,Azin1,2.7296078205108643,1.7114138245233335e-05,0.00011351387365721166,0.00018405981245450675,9.76570707987564e-17
319,droplet,3m,24m,male,Spleen,nan,T cell,Maf,2.728585958480835,1.3552702512242831e-05,8.982809231383726e-05,0.00020396366016939282,9.067299012726315e-06
320,droplet,3m,24m,male,Kidney,nan,T cell,Rpl34-ps1,-2.725238084793091,0.0002625775523483753,3.9708105759928e-05,8.907464507501572e-05,1.0242784624535046e-08
321,droplet,3m,24m,male,Kidney,nan,lymphocyte,E2f2,2.7127299308776855,1.2536023859865963e-05,8.21812791400589e-05,0.000180245449882932,6.503172812019152e-11
322,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Cyp2f2,2.699721574783325,9.983488780562766e-06,6.486038910225034e-05,0.00017921373364515603,1.1917781958355107e-29
323,droplet,3m,24m,male,Spleen,nan,erythroblast,Pnpo,2.6878511905670166,6.299984670476988e-05,0.00040594139136373997,0.0004196442023385316,1.7148399823937222e-10
324,droplet,3m,24m,male,Kidney,nan,macrophage,Lrp1,2.6868512630462646,1.9503635485307314e-05,0.00012558519665617496,0.00017780282360035926,3.987898286477116e-12
325,droplet,3m,24m,male,Kidney,nan,lymphocyte,Txnrd2,2.6865103244781494,1.0192661648034118e-05,6.561571353813633e-05,0.0001386314834235236,2.344280962726811e-10
326,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Clec3b,2.685326099395752,3.4605075143190334e-06,2.225889329565689e-05,6.438435957534239e-05,8.068051153543014e-19
327,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tinagl1,2.6796505451202393,1.2371237971819937e-05,7.92626160546206e-05,0.0002469950122758746,9.35010250360879e-06
328,droplet,3m,24m,male,Kidney,nan,lymphocyte,H2-Aa,-2.6780879497528076,0.013969319872558117,0.0021826818119734526,0.007495176512748003,3.4364590373881776e-07
329,droplet,3m,24m,male,Kidney,nan,macrophage,Mgst1,2.669220447540283,4.580443419399671e-05,0.00029135533259250224,0.0003843633458018303,6.998401368177742e-12
330,droplet,3m,24m,male,Kidney,nan,lymphocyte,Rps15a-ps4,-2.6596193313598633,0.0007494952296838164,0.00011861610255436972,0.00023066240828484297,1.0044205353840004e-28
331,droplet,3m,24m,male,Kidney,nan,macrophage,S100a6,2.6580727100372314,0.0002654333075042814,0.001675386680290103,0.001954171573743224,3.0992480595066316e-20
332,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Acta2,-2.6571075916290283,4.5825097913620993e-05,7.264977739396272e-06,0.0002188035286962986,9.665323076602087e-14
333,droplet,3m,24m,male,Kidney,nan,lymphocyte,Mllt3,2.641674518585205,1.0657715392881073e-05,6.651007424807176e-05,0.00017560210835654289,9.893179902728853e-07
334,droplet,3m,24m,male,Bladder,nan,endothelial cell,Sprr1a,2.6393752098083496,3.753089185920544e-05,0.0002338406484341249,0.00025620879023335874,2.2711189774600762e-08
335,droplet,3m,24m,male,Kidney,nan,macrophage,Cdc42ep3,2.632758378982544,1.3758499335381202e-05,8.533168147550896e-05,0.0001366439973935485,3.4160841730366235e-07
336,droplet,3m,24m,male,Kidney,nan,lymphocyte,Mettl9,2.6317920684814453,1.674977465881966e-05,0.00010381434549344704,0.00017942149133887142,2.4019314857059803e-10
337,droplet,3m,24m,male,Kidney,nan,lymphocyte,Gsr,2.6162490844726562,4.6104210923658684e-05,0.0002826897252816707,0.0004336790880188346,1.2139659739319033e-27
338,droplet,3m,24m,male,Spleen,nan,erythroblast,Cox6a1,2.615333318710327,4.129136505071074e-05,0.00025301892310380936,0.00025475028087385,3.8268631669177155e-06
339,droplet,3m,24m,male,Spleen,nan,erythroblast,Atpif1,2.6147713661193848,0.0001347844081465155,0.000825589697342366,0.0009328782325610518,2.19492284717527e-08
340,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Defb4,2.6099722385406494,4.150601671426557e-05,0.0002533908700570464,0.0010764412581920624,6.480591164121586e-11
341,droplet,3m,24m,male,Spleen,nan,T cell,Nrp1,2.6080126762390137,2.863196459657047e-05,0.00017455857596360147,0.0003048705402761698,1.8576346744708895e-11
342,droplet,3m,24m,male,Kidney,nan,lymphocyte,Phgdh,2.6072397232055664,9.00984559848439e-06,5.4900305258342996e-05,0.00013732677325606346,1.5973481921956002e-07
343,droplet,3m,24m,male,Kidney,nan,macrophage,Nupr1,2.6058237552642822,2.0380517526064068e-05,0.00012406417226884514,0.0002025511348620057,4.916497261339508e-07
344,droplet,3m,24m,male,Spleen,nan,T cell,Cd44,2.5942416191101074,1.620593866391573e-05,9.786305599845946e-05,0.00019406003411859274,2.6110231734534777e-08
345,droplet,3m,24m,male,Kidney,nan,macrophage,H2-DMa,-2.5885257720947266,0.000900132639799267,0.00014965202717576176,0.0005384969990700483,1.7268733920102983e-29
346,droplet,3m,24m,male,Spleen,nan,macrophage,Blvrb,2.5851666927337646,5.6534772738814354e-05,0.00033925665775313973,0.0005631463718600571,2.927434950062955e-09
347,droplet,3m,24m,male,Kidney,nan,lymphocyte,Xpo7,2.5837321281433105,3.324940917082131e-05,0.00019932638679165393,0.0006102741463109851,1.388456788565542e-10
348,droplet,3m,24m,male,Kidney,nan,macrophage,Plac8,2.580782175064087,0.0004426396335475147,0.0026481535751372576,0.0032584252767264843,2.3150789121417142e-07
349,droplet,3m,24m,male,Kidney,nan,lymphocyte,Pigq,2.568443536758423,1.661727947066538e-05,9.856858378043398e-05,0.00022685092699248344,1.0489481733976333e-12
350,droplet,3m,24m,male,Spleen,nan,proerythroblast,Lmnb1,2.5657975673675537,2.1621781343128532e-05,0.0001280187425436452,0.00017671911336947232,1.237343051622453e-09
351,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ifrd2,2.5578694343566895,1.8062948583974503e-05,0.000106361425423529,0.00020101740665268153,2.7694414640414705e-07
352,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ppm1d,2.553072214126587,7.3860414886439685e-06,4.33474087913055e-05,0.00011540782725205645,9.527031468652898e-07
353,droplet,3m,24m,male,Kidney,nan,macrophage,Tgfbr1,-2.551996946334839,0.0003265611594542861,5.568483175011352e-05,0.0002786190016195178,1.9250598056906498e-12
354,droplet,3m,24m,male,Spleen,nan,erythroblast,Slc25a37,2.550732374191284,0.00014050347090233117,0.0008232543477788568,0.0008268874953500926,1.4833875566901402e-11
355,droplet,3m,24m,male,Spleen,nan,erythroblast,Grina,2.5506834983825684,9.819761180551723e-05,0.0005753514124080539,0.0005965057644061744,1.760982361116682e-14
356,droplet,3m,24m,male,Bladder,nan,bladder cell,Fmo2,2.54673171043396,1.3069817214272916e-05,7.636813825229183e-05,0.00016930507263168693,1.8796017164375938e-13
357,droplet,3m,24m,male,Spleen,nan,macrophage,Ctsd,2.540472984313965,0.00015081781020853668,0.0008774275192990899,0.0015161072369664907,1.6161394375694434e-08
358,droplet,3m,24m,male,Kidney,nan,T cell,Ndufb11,2.540224075317383,4.331726813688874e-05,0.0002519675763323903,0.00025865016505122185,1.7169522399132567e-09
359,droplet,3m,24m,male,Spleen,nan,macrophage,Serpinb6a,2.5362961292266846,4.0175578760681674e-05,0.00023305765353143215,0.00036370704765431583,3.943049295045229e-10
360,droplet,3m,24m,male,Spleen,nan,proerythroblast,Cks1b,2.525768280029297,3.406842006370425e-05,0.00019619321392383426,0.00023682294704485685,4.783927400219471e-11
361,droplet,3m,24m,male,Spleen,nan,proerythroblast,Dnajc9,2.5248546600341797,1.4753687537449878e-05,8.490974869346246e-05,0.0001197105593746528,6.968444303213108e-07
362,droplet,3m,24m,male,Spleen,nan,T cell,Ctla4,2.518184185028076,2.7794258130597882e-05,0.0001592223852640018,0.00030215969309210777,1.0671484025302327e-08
363,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Cxcl14,-2.506328821182251,3.0380031603272073e-05,5.346973466657801e-06,4.395233190734871e-05,5.324549245054989e-37
364,droplet,3m,24m,male,Kidney,nan,lymphocyte,Cmas,2.501059055328369,3.8464382669189945e-05,0.00021774719061795622,0.00037834892282262444,3.7020698318372785e-24
365,droplet,3m,24m,male,Bladder,nan,bladder cell,Col11a1,-2.50089693069458,9.837873949436471e-05,1.7380256394972093e-05,0.0001588152372278273,4.762306808696621e-39
366,droplet,3m,24m,male,Spleen,nan,proerythroblast,Hmgn2,2.498569965362549,0.00010566448327153921,0.0005971363862045109,0.0006778082461096346,4.014299120412519e-18
367,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Serping1,-2.4887919425964355,2.340546780033037e-05,4.16980947193224e-06,4.543110844679177e-05,1.0260065269512212e-19
368,droplet,3m,24m,male,Kidney,nan,lymphocyte,Mkrn1,2.484544277191162,0.00012930440425407141,0.0007236617966555059,0.0010243805591017008,1.512466343053753e-57
369,droplet,3m,24m,male,Spleen,nan,proerythroblast,Idh2,2.483283042907715,2.1806832592119463e-05,0.00012193695147288963,0.00015785815776325762,1.5624800510730886e-09
370,droplet,3m,24m,male,Bladder,nan,bladder cell,Prss23,2.4820594787597656,3.748280869331211e-05,0.00020941435650456697,0.000439449620898813,1.0706067847079314e-15
371,droplet,3m,24m,male,Kidney,nan,macrophage,Smpdl3a,2.4737229347229004,0.00010327905329177156,0.0005736896418966353,0.0006010219221934676,2.9971663210208185e-23
372,droplet,3m,24m,male,Kidney,nan,lymphocyte,Vamp5,2.4699482917785645,1.7120335542131215e-05,9.485077316639945e-05,0.00016817008145153522,1.282004609819018e-11
373,droplet,3m,24m,male,Bladder,nan,bladder cell,C1qtnf6,-2.4699246883392334,4.480731877265498e-05,8.08774620963959e-06,8.068422903306782e-05,1.157046958424369e-25
374,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Defb1,2.466291904449463,2.952555178126204e-06,1.6316460460075177e-05,6.036440026946366e-05,7.695543508887415e-09
375,droplet,3m,24m,male,Tongue,nan,keratinocyte,H2-Q4,2.4572055339813232,7.108124009391759e-06,3.903441393049434e-05,0.00018766793073154986,6.039415979203293e-14
376,droplet,3m,24m,male,Kidney,nan,lymphocyte,Grina,2.4499900341033936,5.964144293102436e-05,0.00032588819158263505,0.00045605641207657754,1.7212065344523418e-40
377,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tnfaip2,2.4374825954437256,1.1373600500519387e-05,6.161030614748597e-05,0.00012613792205229402,1.1664444408399838e-09
378,droplet,3m,24m,male,Kidney,nan,lymphocyte,1190002H23Rik,2.4335412979125977,1.722387969493866e-05,9.304648119723424e-05,0.0001875340094557032,6.235957966875041e-09
379,droplet,3m,24m,male,Spleen,nan,macrophage,Siglece,2.432569742202759,2.8294522053329274e-05,0.000152749169501476,0.0002740536874625832,2.2586850242343155e-06
380,droplet,3m,24m,male,Kidney,nan,lymphocyte,Gclm,2.4224467277526855,2.0947507437085733e-05,0.00011229529627598822,0.00020496390061452985,4.31068459151939e-11
381,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Ifi27l2a,2.420454502105713,2.8944641599082388e-05,0.000154952154844068,0.0004294662503525615,1.1706301973613432e-28
382,droplet,3m,24m,male,Kidney,nan,macrophage,Ctsd,2.419137954711914,0.00016356761625502259,0.0008748436230234802,0.0013109655119478703,5.340301546046992e-12
383,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tipin,2.4180779457092285,1.8466153051122092e-05,9.869394125416875e-05,0.0001782471954356879,2.2031582385762204e-12
384,droplet,3m,24m,male,Spleen,nan,erythroblast,Rad23a,2.41471791267395,0.00015587943198624998,0.000831172859761864,0.00062319275457412,5.335855824708777e-15
385,droplet,3m,24m,male,Spleen,nan,mature NK T cell,Gzmm,2.4131386280059814,3.9393540646415204e-05,0.00020982253772672266,0.00036137772258371115,3.647711574183331e-06
386,droplet,3m,24m,male,Spleen,nan,proerythroblast,Rn45s,-2.4080848693847656,0.0019147476414218545,0.0003607494872994721,0.000779741327278316,1.1953300167902957e-56
387,droplet,3m,24m,male,Kidney,nan,macrophage,Gpcpd1,2.4012930393218994,3.496040517347865e-05,0.0001846875820774585,0.00025979260681197047,5.796051104793989e-12
388,droplet,3m,24m,male,Spleen,nan,proerythroblast,Nasp,2.4009947776794434,1.3251364180177916e-05,6.998936441959813e-05,9.535305434837937e-05,5.005969658555154e-06
389,droplet,3m,24m,male,Spleen,nan,macrophage,Clec4b1,2.3983871936798096,3.376660970388912e-05,0.00017802210641093552,0.00031178034259937704,4.636208699297063e-06
390,droplet,3m,24m,male,Bladder,nan,bladder cell,Prss35,-2.396308660507202,7.028107938822359e-05,1.3349887012736872e-05,0.00013064214726909995,1.861456818936133e-27
391,droplet,3m,24m,male,Kidney,nan,lymphocyte,Psap,-2.3959224224090576,0.0035338294692337513,0.0006714304909110069,0.001862986944615841,1.1653248203286102e-06
392,droplet,3m,24m,male,Kidney,nan,lymphocyte,Anxa1,2.395887851715088,0.00014807148545514792,0.0007793015684001148,0.0014387054834514856,1.0826139904978876e-35
393,droplet,3m,24m,male,Kidney,nan,lymphocyte,Clec4a2,2.3951170444488525,2.6774254365591332e-05,0.00014083788846619427,0.00025629770243540406,2.4682301034213665e-08
394,droplet,3m,24m,male,Kidney,nan,macrophage,Sept9,2.3906543254852295,2.506986311345827e-05,0.0001314651599386707,0.00016665364091750234,4.324445975538836e-11
395,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Bgn,-2.3905935287475586,2.6845627871807665e-05,5.119566594657954e-06,4.647611058317125e-05,7.53347801490029e-25
396,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Lmcd1,-2.3812718391418457,1.7884396584122442e-05,3.432732910368941e-06,5.5964221246540546e-05,9.792612470182223e-17
397,droplet,3m,24m,male,Spleen,nan,proerythroblast,Sec22b,2.3731837272644043,1.1806255315605085e-05,6.11662253504619e-05,8.30297140055336e-05,9.977503514602284e-06
398,droplet,3m,24m,male,Bladder,nan,bladder cell,Actg2,-2.369511365890503,5.5721862736390904e-05,1.078280092770001e-05,0.00013903745275456458,2.125157033189583e-13
399,droplet,3m,24m,male,Kidney,nan,macrophage,Slc44a2,2.369333028793335,1.9565173715818673e-05,0.00010109369759447873,0.00015310361050069332,5.922846910969003e-08
400,droplet,3m,24m,male,Spleen,nan,B cell,Gm7609,2.367396354675293,3.2706950605643215e-06,1.687708754616324e-05,6.365714216371998e-05,2.0142140880615138e-08
401,droplet,3m,24m,male,Spleen,nan,erythroblast,Mpp1,2.362618923187256,0.00010165229468839243,0.0005228008958511055,0.00046306694275699556,1.3394773724171153e-09
402,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Cxcl10,2.343034505844116,4.2749870772240683e-05,0.0002168994687963277,0.0005446348222903907,5.8552301701148914e-33
403,droplet,3m,24m,male,Bladder,nan,bladder cell,Tspan11,-2.3403892517089844,3.552792259142734e-05,7.01523777024704e-06,8.064731082413346e-05,3.628633674034452e-15
404,droplet,3m,24m,male,Kidney,nan,macrophage,Emilin2,2.3402533531188965,2.583032619440928e-05,0.00013080259668640792,0.00020327353558968753,8.605415013134098e-08
405,droplet,3m,24m,male,Kidney,nan,macrophage,Rara,2.337665319442749,1.934938700287603e-05,9.780805703485385e-05,0.0001556886563776061,5.163730302539668e-06
406,droplet,3m,24m,male,Spleen,nan,T cell,Icos,2.334592819213867,3.0238294129958376e-05,0.00015252456068992615,0.0002915209624916315,3.03565807262708e-08
407,droplet,3m,24m,male,Tongue,nan,keratinocyte,Cyp2f2,2.3156607151031494,5.1565217290772125e-05,0.0002567084738984704,0.0005438707885332406,8.990848935339168e-82
408,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Cox6b2,-2.3106236457824707,1.5930589142953977e-05,3.2111804557644064e-06,4.428461761563085e-05,1.1106387674467932e-15
409,droplet,3m,24m,male,Kidney,nan,macrophage,Myo1g,2.308438777923584,3.605604433687404e-05,0.00017860245134215802,0.00025430976529605687,7.929791928413845e-10
410,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Pde4b,2.306023120880127,9.585226507624611e-06,4.740067743114196e-05,0.00010496444156160578,1.2068720759042793e-37
411,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Fbln1,-2.3034989833831787,1.5790725228725933e-05,3.198745844201767e-06,3.4540244087111205e-05,1.4695805843980046e-10
412,droplet,3m,24m,male,Kidney,nan,lymphocyte,Rps27,-2.3012609481811523,0.0031961046624928713,0.0006484438781626523,0.0009345905273221433,2.0174820936926171e-28
413,droplet,3m,24m,male,Kidney,nan,lymphocyte,Hcst,2.3004767894744873,2.338871308893431e-05,0.00011521760461619124,0.00022350714425556362,1.1620417809445884e-11
414,droplet,3m,24m,male,Tongue,nan,keratinocyte,Cald1,-2.28983998298645,2.487476376700215e-05,5.086843884782866e-06,7.619664393132553e-05,1.9213019717670072e-20
415,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Ppic,-2.285515069961548,1.578149567649234e-05,3.2369762266171165e-06,3.1147639674600214e-05,6.139363814873878e-12
416,droplet,3m,24m,male,Kidney,nan,macrophage,Serinc3,-2.2835710048675537,0.0016254086513072252,0.00033384060952812433,0.0008444621344096959,1.906616835852527e-36
417,droplet,3m,24m,male,Spleen,nan,erythroblast,Serinc1,2.273648977279663,9.952682739822194e-05,0.00048125657485798,0.0004987128777429461,5.010564864264712e-07
418,droplet,3m,24m,male,Bladder,nan,bladder cell,Chodl,-2.270456552505493,0.0001766042987583205,3.660376387415454e-05,0.00033491390058770776,1.296434875773193e-25
419,droplet,3m,24m,male,Spleen,nan,T cell,Ikzf2,2.2703444957733154,4.1889135900419205e-05,0.00020208924252074212,0.00033912589424289763,5.60922133091418e-11
420,droplet,3m,24m,male,Kidney,nan,macrophage,Smc6,2.2700462341308594,4.307896597310901e-05,0.00020778649195563048,0.00030410633189603686,3.676911152752386e-10
421,droplet,3m,24m,male,Kidney,nan,macrophage,Tnfrsf21,2.267460823059082,1.9588607756304555e-05,9.43142658798024e-05,0.00012505204358603805,1.2213891018655791e-08
422,droplet,3m,24m,male,Tongue,nan,keratinocyte,Ces1d,2.2623348236083984,1.5452045772690326e-05,7.413386629195884e-05,0.00018224865198135376,6.967129072250654e-53
423,droplet,3m,24m,male,Spleen,nan,erythroblast,Ncoa4,2.2601802349090576,0.0001064307798515074,0.0005098580732010305,0.0003598415059968829,6.48277390437726e-14
424,droplet,3m,24m,male,Spleen,nan,macrophage,Ear2,2.2577013969421387,4.072812953381799e-05,0.0001947736891452223,0.000333055155351758,1.935453465032874e-06
425,droplet,3m,24m,male,Kidney,nan,lymphocyte,Rps15a-ps6,-2.257673501968384,0.0006958476733416319,0.00014550794730894268,0.0003433334641158581,1.2622769177296031e-07
426,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Ccl2,2.241631269454956,9.752540790941566e-05,0.0004612283664755523,0.0013077299809083343,5.458194765784843e-24
427,droplet,3m,24m,male,Bladder,nan,bladder cell,S100a4,2.2362060546875,1.7302794731222093e-05,8.152323425747454e-05,0.00022055685985833406,5.294305143032019e-07
428,droplet,3m,24m,male,Spleen,nan,proerythroblast,Tuba4a,2.2317285537719727,5.338721166481264e-05,0.00025075781741179526,0.0003305275458842516,1.0337315659084422e-08
429,droplet,3m,24m,male,Spleen,nan,B cell,Hbb-b2,2.231275796890259,3.5821858546114527e-06,1.682012043602299e-05,7.064155943226069e-05,8.692296995459656e-06
430,droplet,3m,24m,male,Bladder,nan,bladder cell,Srpx,-2.2286782264709473,8.662137406645343e-05,1.848102328949608e-05,0.00012618170876521617,1.7165780243753496e-38
431,droplet,3m,24m,male,Kidney,nan,lymphocyte,Creg1,2.2277233600616455,0.00011156580876559019,0.0005225678905844688,0.0007711859070695937,2.6481552452840844e-23
432,droplet,3m,24m,male,Spleen,nan,macrophage,Slc11a1,2.222865104675293,3.847396146738902e-05,0.0001796040014596656,0.0003024755569640547,5.393086793593411e-07
433,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Cxcl1,2.2126142978668213,4.7891258873278275e-05,0.00022198291844688356,0.0005573922535404563,1.9256731177463977e-32
434,droplet,3m,24m,male,Bladder,nan,bladder cell,Myl9,-2.2096004486083984,0.0002616498386487365,5.6567168940091506e-05,0.00036657683085650206,1.6073503774509838e-48
435,droplet,3m,24m,male,Spleen,nan,T cell,Klrd1,-2.200141429901123,0.00010475450835656375,2.279628643009346e-05,0.0002215985005022958,1.089993423224131e-06
436,droplet,3m,24m,male,Spleen,nan,plasma cell,Rn45s,-2.1928963661193848,0.004025686997920275,0.0008804657263681293,0.0009910000953823328,1.031129712138467e-17
437,droplet,3m,24m,male,Kidney,nan,macrophage,Cd72,-2.191627264022827,0.0006956665893085301,0.00015228446864057332,0.0005689504905603826,1.505872266970156e-10
438,droplet,3m,24m,male,Kidney,nan,lymphocyte,Rps28,-2.189809560775757,0.005237690173089504,0.0011479987297207117,0.0013285060413181782,6.459354967185852e-58
