,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
688,droplet,3m,24m,male,Kidney,St6galnac2,-5.908902168273926,5.978656918159686e-05,9.950534831659752e-07,0.00011942971468670294,4.042956495534713e-55
689,droplet,3m,24m,male,Kidney,Prex2,-5.906074047088623,1.3952060726296622e-05,2.3266500193130923e-07,5.961162969470024e-05,6.994890984218795e-07
690,droplet,3m,24m,male,Spleen,Gypa,5.903010845184326,5.070673068985343e-06,0.0003034233523067087,0.0011454704217612743,1.3192735253463745e-56
691,droplet,3m,24m,male,Kidney,Tmem88,-5.893431186676025,5.7340352213941514e-05,9.646290664022672e-07,0.00017710616521071643,3.702635666970045e-22
692,droplet,3m,24m,male,Kidney,Itga3,-5.892336845397949,1.7965585357160307e-05,3.0246133064792957e-07,5.908542516408488e-05,6.35326088697547e-14
693,droplet,3m,24m,male,Kidney,Gabarapl1,-5.885611057281494,0.0006532642291858792,1.1049519343941938e-05,0.0008526079473085701,1.7691956754448624e-145
694,droplet,3m,24m,male,Kidney,Mcam,-5.882682800292969,2.9785273000015877e-05,5.048202069701802e-07,0.00011804020323324949,2.1411773091310037e-11
695,droplet,3m,24m,male,Kidney,Zfp704,-5.882146835327148,3.161243148497306e-05,5.359872261578857e-07,8.359405910596251e-05,1.8348226778680184e-27
696,droplet,3m,24m,male,Kidney,Gchfr,-5.87869119644165,5.378448622650467e-05,9.141008945334761e-07,0.0001246895844815299,2.475814324144558e-40
697,droplet,3m,24m,male,Kidney,Acer2,-5.875421524047852,2.8328806365607306e-05,4.825577093470201e-07,0.00010158400982618332,3.524808803970262e-14
698,droplet,3m,24m,male,Kidney,Fgfr1,-5.874950408935547,3.640600334620103e-05,6.203489419931429e-07,0.0001026433747028932,3.7530098993365394e-25
699,droplet,3m,24m,male,Kidney,Cds1,-5.870847225189209,2.5784205718082376e-05,4.4060737991458154e-07,8.058003732003272e-05,2.045915649800921e-18
700,droplet,3m,24m,male,Kidney,Caskin2,-5.86904239654541,2.55261329584755e-05,4.367433348306804e-07,8.077415986917913e-05,6.925736884316975e-18
701,droplet,3m,24m,male,Kidney,Nid2,-5.8659844398498535,1.3607890650746413e-05,2.3331990917085932e-07,6.0318758187349886e-05,3.269378193090672e-06
702,droplet,3m,24m,male,Kidney,Lamb2,-5.862977981567383,3.9749633288010955e-05,6.829679364273034e-07,0.00011364770762156695,6.820949998947509e-25
703,droplet,3m,24m,male,Kidney,Retsat,-5.849864959716797,8.487528975820169e-05,1.4716215446242131e-06,0.00014967644528951496,7.250512310729035e-74
704,droplet,3m,24m,male,Kidney,Hoxa5,-5.8482890129089355,3.000945071107708e-05,5.208909215070889e-07,8.461312245344743e-05,8.402109576760124e-24
705,droplet,3m,24m,male,Kidney,Gja1,-5.846159934997559,3.6976922274334356e-05,6.427773655559577e-07,0.0001568183215567842,5.659348189124773e-10
706,droplet,3m,24m,male,Kidney,Snca,5.841796875,3.209972192053101e-06,0.0001841015910031274,0.0007129230652935803,3.1567951968083184e-75
707,droplet,3m,24m,male,Kidney,Neurl1b,-5.840839862823486,2.0294317437219433e-05,3.5408319831731205e-07,6.956292054383084e-05,8.782682478235015e-14
708,droplet,3m,24m,male,Spleen,Spna1,5.8384222984313965,1.7063840118680673e-07,9.763814887264743e-06,6.486222991952673e-05,2.4886050145487604e-06
709,droplet,3m,24m,male,Kidney,Wdr35,-5.827759265899658,1.3873293028154876e-05,2.442572508698504e-07,5.488412716658786e-05,4.6473501779820016e-08
710,droplet,3m,24m,male,Kidney,Slc4a1,5.811706066131592,2.9269106107676635e-06,0.0001644021540414542,0.0007457486935891211,6.281991557571373e-53
711,droplet,3m,24m,male,Kidney,Kcnj10,-5.807332515716553,6.848167686257511e-05,1.2229052117618266e-06,0.00017889009905047715,2.6359770667179646e-32
712,droplet,3m,24m,male,Kidney,Synpo,-5.804765701293945,1.7593110896996222e-05,3.147261224967224e-07,7.673702930333093e-05,1.4638734659904604e-07
713,droplet,3m,24m,male,Kidney,Fras1,-5.7887067794799805,1.2952745237271301e-05,2.3430716566963383e-07,5.3407431551022455e-05,5.697765738846666e-07
714,droplet,3m,24m,male,Spleen,Pdzk1ip1,5.784689903259277,7.020170755822619e-07,3.8700229197274894e-05,0.00020759143808390945,1.0974271248770174e-23
715,droplet,3m,24m,male,Kidney,Trem3,5.780564308166504,6.864101464998384e-07,3.773180287680589e-05,0.00015016568067949265,9.960861710246833e-55
716,droplet,3m,24m,male,Kidney,Blk,5.774524688720703,2.1106675376358908e-06,0.00011553806689335033,0.00020880982629023492,1.082793016218356e-279
717,droplet,3m,24m,male,Kidney,Amot,-5.76452112197876,1.1871551578224171e-05,2.1837945496372413e-07,5.0086877308785915e-05,4.247856632350606e-06
718,droplet,3m,24m,male,Kidney,Slc5a11,-5.761337757110596,1.5507775970036164e-05,2.858989205378748e-07,5.638554284814745e-05,2.262106736371516e-10
719,droplet,3m,24m,male,Kidney,Padi4,5.760740756988525,2.2853980397030682e-07,1.239137418451719e-05,6.726616993546486e-05,3.359113697544663e-14
720,droplet,3m,24m,male,Kidney,Prdm16,-5.755627155303955,2.2777379854233004e-05,4.2158612245657423e-07,7.94040533946827e-05,5.756173419420106e-14
721,droplet,3m,24m,male,Kidney,Phldb1,-5.743444442749023,1.4337035281641874e-05,2.6761395588437153e-07,5.983789378660731e-05,2.459818083902047e-07
722,droplet,3m,24m,male,Kidney,Gatm,-5.740842342376709,0.000632228038739413,1.182246342068538e-05,0.001251601497642696,4.0888197491492336e-61
723,droplet,3m,24m,male,Kidney,Gm8369,5.738055229187012,1.8538173662818735e-06,9.894500544760376e-05,0.00019734917441383004,4.666639236676233e-240
724,droplet,3m,24m,male,Kidney,Epb4.2,5.735600471496582,3.714652052622114e-07,1.979279113584198e-05,0.00010195585491601378,2.764935534982191e-25
725,droplet,3m,24m,male,Kidney,Rai14,-5.735055446624756,2.391058296780102e-05,4.489164382448507e-07,7.224889122880995e-05,5.643082070975989e-19
726,droplet,3m,24m,male,Kidney,Iqcg,-5.734062671661377,1.40853244374739e-05,2.646307848408469e-07,5.337764378054999e-05,7.424554272431484e-09
727,droplet,3m,24m,male,Kidney,Sult1a1,-5.732606887817383,4.1879229684127495e-05,7.876105314608139e-07,0.0001370810205116868,1.0669070738102353e-18
728,droplet,3m,24m,male,Kidney,6720401G13Rik,-5.732533931732178,2.010258504014928e-05,3.7808209185641317e-07,6.990655674599111e-05,2.8593644212167246e-13
729,droplet,3m,24m,male,Kidney,Ift122,-5.732088088989258,2.2594587790081277e-05,4.250822485118988e-07,7.557479693787172e-05,3.651343079467381e-15
730,droplet,3m,24m,male,Kidney,S100a1,-5.7291741371154785,0.0006975659052841365,1.3150186532584485e-05,0.0007794321863912046,1.0365976098034355e-198
731,droplet,3m,24m,male,Kidney,Cmtm8,-5.7243123054504395,8.183226600522175e-05,1.5478706245630747e-06,0.000218710774788633,4.932906679603661e-31
732,droplet,3m,24m,male,Kidney,Pam,-5.720203399658203,7.250209455378354e-05,1.3753000303040608e-06,0.00021586254297289997,2.5020609689511017e-24
733,droplet,3m,24m,male,Kidney,Jag1,-5.717613697052002,3.27165107592009e-05,6.217174473022169e-07,0.00012059794971719384,1.0769696795447556e-13
734,droplet,3m,24m,male,Kidney,Pdgfc,-5.716696739196777,1.3395399946602993e-05,2.547163546751108e-07,5.485246583702974e-05,2.842947331961845e-07
735,droplet,3m,24m,male,Kidney,Kank3,-5.7016496658325195,6.966701039345935e-05,1.3386261343839578e-06,0.00020098545064684004,5.1643466021036957e-26
736,droplet,3m,24m,male,Kidney,Pou2af1,5.700124740600586,2.9479795102815842e-06,0.00015326151333283633,0.0002701952471397817,2.239432104e-315
737,droplet,3m,24m,male,Kidney,Ptges,-5.699725151062012,2.4842775019351393e-05,4.779813025379553e-07,0.00011662027100101113,4.64660420823932e-07
738,droplet,3m,24m,male,Kidney,Lmo7,-5.693493843078613,5.970130587229505e-05,1.1536417332536075e-06,0.00012360347318463027,4.5430825427559147e-51
739,droplet,3m,24m,male,Kidney,Epb4.1l1,-5.686648368835449,2.555256287450902e-05,4.961145236848097e-07,7.570654997834936e-05,2.9823837646276275e-20
740,droplet,3m,24m,male,Kidney,Peli2,-5.6792497634887695,4.027714749099687e-05,7.860200526010885e-07,0.00010107591515406966,2.3246000448529787e-32
741,droplet,3m,24m,male,Kidney,Ltb,5.677201271057129,1.4979587831476238e-05,0.0007664922741241753,0.0008192819659598172,0.0
742,droplet,3m,24m,male,Kidney,Dapk1,-5.673077583312988,4.2517200199654326e-05,8.332928018717212e-07,0.00011470363097032532,2.7880924757640354e-28
743,droplet,3m,24m,male,Kidney,Hoxd4,-5.666647434234619,2.2747657567379065e-05,4.4782152031075384e-07,7.86137898103334e-05,3.986973549738094e-14
744,droplet,3m,24m,male,Kidney,Cyb561,-5.662922382354736,3.630062201409601e-05,7.164799171732739e-07,9.947321814252064e-05,1.878418143421403e-26
745,droplet,3m,24m,male,Kidney,Eomes,5.662039756774902,1.7328206070033048e-07,8.774045454629231e-06,6.363446300383657e-05,9.17594311613031e-06
746,droplet,3m,24m,male,Kidney,Cables1,-5.661104202270508,2.35741536016576e-05,4.6587888391513843e-07,8.326108945766464e-05,9.897713006290273e-14
747,droplet,3m,24m,male,Kidney,BC026585,-5.657558917999268,2.188100006605964e-05,4.3348214262550755e-07,7.423935312544927e-05,1.7526321996870142e-14
748,droplet,3m,24m,male,Kidney,Pecr,-5.654775619506836,0.00031045457581058145,6.16227362115751e-06,0.0004964873660355806,8.689084895857968e-95
749,droplet,3m,24m,male,Kidney,Cr2,5.65004301071167,2.1748721792391734e-06,0.0001092109814635478,0.0002501944254618138,7.11803244329009e-197
750,droplet,3m,24m,male,Kidney,Sorbs2,-5.644082546234131,3.280026066931896e-05,6.559012035722844e-07,0.00012308175791986287,4.199885433185874e-13
751,droplet,3m,24m,male,Kidney,Cldn7,-5.629408359527588,5.259178578853607e-05,1.0624211199683486e-06,0.0001501669321442023,7.408632755200814e-26
752,droplet,3m,24m,male,Kidney,Pglyrp1,5.62146520614624,7.128642664611107e-06,0.0003509430098347366,0.0009791345801204443,2.3304515473736556e-136
753,droplet,3m,24m,male,Spleen,Tspan8,5.608863830566406,3.605269967010827e-07,1.7594429664313793e-05,0.00010313920211046934,3.173506801754794e-14
754,droplet,3m,24m,male,Kidney,Nccrp1,-5.603796482086182,7.348939834628254e-05,1.511170921730809e-06,0.0002778446942102164,6.889040202644792e-14
755,droplet,3m,24m,male,Spleen,Ces2g,5.602908611297607,3.0162277653289493e-07,1.4659161024610512e-05,8.008239819901064e-05,7.398447194706587e-14
756,droplet,3m,24m,male,Kidney,Jakmip1,5.600966453552246,6.44317253772897e-07,3.1272265914594755e-05,9.114149725064635e-05,3.181883832922287e-75
757,droplet,3m,24m,male,Kidney,Fcrl1,5.597167015075684,2.5470271793892607e-06,0.00012329599121585488,0.0002183131146011874,6.0916174848e-314
758,droplet,3m,24m,male,Kidney,Tbx21,5.5964202880859375,2.7347778086550534e-07,1.3231649063527584e-05,6.526212382595986e-05,1.4556781802588837e-16
759,droplet,3m,24m,male,Kidney,Emp1,-5.59635066986084,3.546410152921453e-05,7.330251037274138e-07,0.00011077246745117009,5.2921041323850507e-20
760,droplet,3m,24m,male,Kidney,Cdc42bpa,-5.587990760803223,2.559757740527857e-05,5.321637104316324e-07,7.397925219265744e-05,3.5435641347660205e-21
761,droplet,3m,24m,male,Kidney,Tcn2,-5.5858354568481445,0.0009307374712079763,1.937863271450624e-05,0.0010408571688458323,7.007627067395997e-198
762,droplet,3m,24m,male,Kidney,Megf8,-5.585803985595703,1.9677176169352606e-05,4.097011014891905e-07,6.734578346367925e-05,1.7641567337484457e-13
763,droplet,3m,24m,male,Kidney,Cacna1s,5.582150936126709,4.4006733901369444e-07,2.1082152670715004e-05,8.573456580052152e-05,1.1288008742849591e-35
764,droplet,3m,24m,male,Kidney,Slc16a7,-5.581535339355469,9.707515710033476e-05,2.027208211075049e-06,0.00023663628962822258,5.324100387444093e-38
765,droplet,3m,24m,male,Kidney,AA986860,-5.581168174743652,1.419838190486189e-05,2.9657758204848506e-07,6.455925176851451e-05,5.94023569880332e-06
766,droplet,3m,24m,male,Spleen,Mmp9,5.573970794677734,1.2016580512863584e-06,5.72418502997607e-05,0.0002831059682648629,1.0609081874557049e-29
767,droplet,3m,24m,male,Liver,Gm2083,-5.5507121086120605,3.2034702599048615e-05,6.834223995610955e-07,8.777713082963601e-05,3.0689995249464994e-08
768,droplet,3m,24m,male,Kidney,Sord,-5.549145221710205,0.00039478810504078865,8.431499736616388e-06,0.0005154885584488511,2.158341350466592e-143
769,droplet,3m,24m,male,Kidney,Card10,-5.532561302185059,2.908872556872666e-05,6.284302003223274e-07,8.100022387225181e-05,7.098108501202144e-24
770,droplet,3m,24m,male,Kidney,Lax1,5.531428337097168,1.0542049722062075e-06,4.875861486652866e-05,0.00012264847464393824,3.9742003369500497e-125
771,droplet,3m,24m,male,Kidney,Scnn1a,-5.530842304229736,0.00010183766426052898,2.202717496402329e-06,0.00023978209355846047,6.01658929152118e-41
772,droplet,3m,24m,male,Kidney,Enpp5,-5.528362274169922,7.776814891258255e-05,1.684995140749379e-06,0.00013473005674313754,7.188250538500391e-75
773,droplet,3m,24m,male,Kidney,Reps2,-5.528102397918701,2.3637076083105057e-05,5.122338393448445e-07,7.0109439548105e-05,2.265379926716112e-19
774,droplet,3m,24m,male,Kidney,Ifitm6,5.527966022491455,6.0562638282135595e-06,0.00027943987515755,0.0012118343729525805,1.170417429587756e-58
775,droplet,3m,24m,male,Kidney,Tspan9,-5.526790142059326,5.7166453188983724e-05,1.239970060851192e-06,0.00012312180479057133,1.1650056959469723e-46
776,droplet,3m,24m,male,Kidney,Maoa,-5.518513202667236,1.217791395902168e-05,2.656643971477024e-07,5.0398062739986926e-05,1.8314213950153946e-06
777,droplet,3m,24m,male,Kidney,Krt18,-5.512359142303467,4.966759297531098e-05,1.0881462912948336e-06,0.0002346989931538701,1.5499232937699646e-07
778,droplet,3m,24m,male,Kidney,Ccr6,5.512141227722168,6.940259140719718e-07,3.167350951116532e-05,0.00010722588922362775,5.392080314698369e-62
779,droplet,3m,24m,male,Kidney,Sgms2,-5.502312183380127,0.00013896550808567554,3.065814325964311e-06,0.0004142365069128573,1.245781601052555e-24
780,droplet,3m,24m,male,Kidney,Stard8,-5.501242637634277,9.226169640896842e-05,2.036958676399081e-06,0.00017623239546082914,1.0017147281839206e-62
781,droplet,3m,24m,male,Kidney,Mgl2,-5.500818729400635,4.861970592173748e-05,1.0737431921370444e-06,0.00024567582295276225,3.5874180718389575e-06
782,droplet,3m,24m,male,Kidney,Macrod2,-5.492641448974609,3.468948489171453e-05,7.704554150222975e-07,8.43909801915288e-05,1.0023320277833007e-32
783,droplet,3m,24m,male,Kidney,Rasd1,-5.485078811645508,6.747293082298711e-05,1.5064542822074145e-06,0.00023907292052172124,4.238011268291022e-16
784,droplet,3m,24m,male,Kidney,F11r,-5.477939128875732,0.00016311822400894016,3.6599776649381965e-06,0.0002462447446305305,2.4547485790081524e-104
785,droplet,3m,24m,male,Kidney,Slc6a20b,-5.477826118469238,6.615303573198617e-05,1.4844290490145795e-06,0.00014207814820110798,9.439078252132332e-48
786,droplet,3m,24m,male,Kidney,Gab1,-5.474969863891602,1.936350599862635e-05,4.353643987542455e-07,6.759309326298535e-05,8.37293793299662e-13
787,droplet,3m,24m,male,Kidney,Ninl,-5.473482608795166,3.351050690980628e-05,7.542197977272735e-07,9.65401268331334e-05,3.0526264441969517e-23
788,droplet,3m,24m,male,Kidney,Dync2li1,-5.473368167877197,3.319320239825174e-05,7.4713744879773e-07,8.202273602364585e-05,2.7010506371777494e-31
789,droplet,3m,24m,male,Kidney,Wwc2,-5.45927095413208,4.619186438503675e-05,1.0499311429157387e-06,0.000107448038761504,2.1792629060957124e-38
790,droplet,3m,24m,male,Kidney,Nbl1,-5.45173454284668,2.5825034754234366e-05,5.900712949369336e-07,0.000124654034152627,1.6506076020798263e-06
791,droplet,3m,24m,male,Kidney,Gimap7,5.451225280761719,2.3194149889604887e-06,0.00010147542343474925,0.00019794258696492761,1.037013174200309e-242
792,droplet,3m,24m,male,Kidney,Gpr174,5.449061870574951,7.572525646537542e-07,3.30805269186385e-05,0.00010060529893962666,1.9148557325588112e-74
793,droplet,3m,24m,male,Kidney,Tgfb1i1,-5.442869663238525,2.4874811060726643e-05,5.718630973206018e-07,9.248196874978021e-05,2.1779092967937594e-12
794,droplet,3m,24m,male,Kidney,Cd79b,5.441744804382324,2.793219573504757e-05,0.0012140413746237755,0.001341196708381176,0.0
795,droplet,3m,24m,male,Kidney,Fosb,-5.4369401931762695,0.0002886718721129,6.663805379503174e-06,0.0005207465146668255,2.930285094493705e-73
796,droplet,3m,24m,male,Kidney,Tpmt,-5.424938678741455,4.680503479903564e-05,1.0894891602220014e-06,0.00011239974264753982,4.034195238045198e-36
797,droplet,3m,24m,male,Kidney,Epb4.1l4b,-5.424896717071533,1.7452659449190833e-05,4.0625988617648545e-07,7.202400593087077e-05,2.1605540100903942e-08
798,droplet,3m,24m,male,Kidney,Ccne1,5.424264430999756,2.9862394512747414e-07,1.2823080396628939e-05,6.464672333095223e-05,9.781912463540395e-16
799,droplet,3m,24m,male,Kidney,Dock6,-5.422888278961182,2.148917155864183e-05,5.0091819048248e-07,7.213333446998149e-05,1.632994460920605e-14
800,droplet,3m,24m,male,Kidney,Ctdspl,-5.418843746185303,3.3805350540205836e-05,7.902243623902905e-07,8.772638830123469e-05,1.1458766602368175e-28
801,droplet,3m,24m,male,Kidney,Klf9,-5.415371894836426,0.0002495292865205556,5.846986823598854e-06,0.00029758017626591027,4.8834970578937485e-170
802,droplet,3m,24m,male,Kidney,Cmtm4,-5.4135966300964355,4.164349229540676e-05,9.769936468728702e-07,8.972310024546459e-05,2.6453914284731555e-43
803,droplet,3m,24m,male,Liver,Selenbp2,-5.410267353057861,0.0011493040947243571,2.7026026145904325e-05,0.0008756888564676046,2.9924117740817882e-155
804,droplet,3m,24m,male,Kidney,Prom1,-5.408947944641113,6.915911944815889e-05,1.627772348911094e-06,0.00015569792594760656,1.398950243656389e-43
805,droplet,3m,24m,male,Kidney,Akap1,-5.40891695022583,4.202825948596001e-05,9.892240768749616e-07,0.0001034911401802674,1.3129207509606708e-33
806,droplet,3m,24m,male,Kidney,Mcts2,-5.407737731933594,1.5415207599289715e-05,3.631256504377234e-07,5.625148696708493e-05,4.168416963879987e-10
807,droplet,3m,24m,male,Kidney,Slc16a9,-5.406630516052246,2.515685628168285e-05,5.93058814502001e-07,7.248059409903362e-05,5.608398669433398e-21
808,droplet,3m,24m,male,Kidney,Acox1,-5.398184299468994,0.00030893206712789834,7.32567377781379e-06,0.00043892039684578776,8.634595849883769e-120
809,droplet,3m,24m,male,Kidney,Ptger3,-5.394958019256592,5.133550803293474e-05,1.2200379160276498e-06,0.0001711092481855303,3.569632454336381e-18
810,droplet,3m,24m,male,Kidney,Hsf2bp,-5.39126443862915,1.3837036021868698e-05,3.2969282415251655e-07,5.382253948482685e-05,3.681555098856422e-08
811,droplet,3m,24m,male,Kidney,Hoxb7,-5.3904194831848145,5.4898817325010896e-05,1.308834612245846e-06,0.00012570647231768817,9.230566258825643e-41
812,droplet,3m,24m,male,Kidney,Alpl,-5.374208450317383,0.0001160293904831633,2.797498382278718e-06,0.00023568561300635338,7.845806916261824e-56
813,droplet,3m,24m,male,Kidney,Derl3,5.372527122497559,7.67591245676158e-07,3.1799656426301226e-05,0.000190509352250956,1.2992983809409928e-24
814,droplet,3m,24m,male,Kidney,C2,-5.370446681976318,1.6135792975546792e-05,3.9005311691653333e-07,7.133474719012156e-05,7.481831140216181e-07
815,droplet,3m,24m,male,Kidney,Agrn,-5.363607883453369,3.1890635000308976e-05,7.745612720100326e-07,8.172012167051435e-05,1.1548196439352206e-28
816,droplet,3m,24m,male,Kidney,App,-5.35822868347168,0.0007820523460395634,1.9065500964643434e-05,0.0006140117184258997,0.0
817,droplet,3m,24m,male,Kidney,Sucnr1,-5.317314624786377,2.3263970433617942e-05,5.834610874444479e-07,7.455357990693301e-05,1.9577349274542452e-16
818,droplet,3m,24m,male,Kidney,Rhpn2,-5.317310333251953,1.2419282938935794e-05,3.114764979272877e-07,5.1522511057555676e-05,1.7951914559952722e-06
819,droplet,3m,24m,male,Kidney,Dtx1,5.3161211013793945,1.8064444020637893e-06,7.196755905169994e-05,0.00017105731240008026,1.4205763521519516e-160
820,droplet,3m,24m,male,Kidney,Kifc3,-5.315625190734863,6.464589387178421e-05,1.6232223742917995e-06,0.0001283833698835224,2.3035183023744603e-55
821,droplet,3m,24m,male,Kidney,Ripply3,-5.307986259460449,2.5542691219015978e-05,6.447671694331802e-07,0.00010185496648773551,1.459103662036173e-10
822,droplet,3m,24m,male,Kidney,Sept4,-5.307805061340332,4.8270696424879134e-05,1.2186379763079458e-06,0.00015095676644705236,1.06751200906474e-20
823,droplet,3m,24m,male,Kidney,Nfe2,5.303568363189697,7.447955567840836e-07,2.9415134122245945e-05,0.00010833430860657245,9.824540025504913e-52
824,droplet,3m,24m,male,Spleen,Fpr1,5.290170192718506,2.663306304384605e-07,1.0421315892017446e-05,6.083431435399689e-05,4.10476435005569e-08
825,droplet,3m,24m,male,Kidney,Depdc7,-5.289510726928711,2.1244808522169478e-05,5.431886620499426e-07,6.682919047307223e-05,2.4478158491010715e-16
826,droplet,3m,24m,male,Kidney,Ptpn3,-5.280003070831299,2.2916867237654515e-05,5.898143058402638e-07,6.888485950184986e-05,1.9123066441029847e-18
827,droplet,3m,24m,male,Kidney,Mapk8ip1,-5.275960922241211,2.577204031695146e-05,6.651592343587254e-07,7.182184344856068e-05,2.016936860158692e-22
828,droplet,3m,24m,male,Kidney,Syn3,-5.263548374176025,1.2313688785070553e-05,3.2055382348517014e-07,5.250645335763693e-05,5.098012470557951e-06
829,droplet,3m,24m,male,Kidney,Hoxc9,-5.256002426147461,1.459711347706616e-05,3.819895084689051e-07,5.5541957408422604e-05,7.734362526969717e-09
830,droplet,3m,24m,male,Kidney,Lifr,-5.250494003295898,6.45640175207518e-05,1.6960323137027444e-06,0.00014455245400313288,2.2899278692318337e-43
831,droplet,3m,24m,male,Kidney,Elovl7,-5.24505090713501,8.22283182060346e-05,2.1682212718587834e-06,0.0001574444177094847,3.544341460931177e-61
832,droplet,3m,24m,male,Kidney,Cttn,-5.2415008544921875,6.359833059832454e-05,1.6811113709991332e-06,0.00011360012285877019,1.137352743835739e-67
833,droplet,3m,24m,male,Kidney,Jup,-5.241178035736084,0.00012104163033654913,3.2002424177335342e-06,0.0002022139960899949,6.086596532672527e-83
834,droplet,3m,24m,male,Kidney,Pdgfa,-5.238649368286133,2.029682400461752e-05,5.375720206757251e-07,7.15289352228865e-05,1.0360720836332586e-12
835,droplet,3m,24m,male,Kidney,Fggy,-5.233404159545898,5.240817699814215e-05,1.3931156672697398e-06,0.00010935671161860228,3.0269484055425274e-48
836,droplet,3m,24m,male,Kidney,Ctla4,5.231670379638672,4.47848208295909e-07,1.6827571016619913e-05,9.80213881121017e-05,1.1871480598000469e-17
837,droplet,3m,24m,male,Kidney,Hvcn1,5.231433868408203,6.042995664756745e-06,0.00022702349815517664,0.00035397865576669574,0.0
838,droplet,3m,24m,male,Spleen,Tal1,5.227384090423584,3.6981347761866346e-07,1.385425821354147e-05,7.374847336905077e-05,2.3729213893187227e-13
839,droplet,3m,24m,male,Kidney,Aqp11,-5.218817234039307,2.5008446755236946e-05,6.715301879012259e-07,7.211544289020821e-05,9.852991295584456e-21
840,droplet,3m,24m,male,Kidney,Tsc22d1,-5.215389251708984,0.0006775305955670774,1.8236447431263514e-05,0.0009897707495838404,6.69263671570011e-113
841,droplet,3m,24m,male,Kidney,Egr1,-5.214291572570801,0.0005879511591047049,1.583736957400106e-05,0.0008216616697609425,1.164410170535689e-123
842,droplet,3m,24m,male,Kidney,Atp1a1,-5.208071231842041,0.0026110049802809954,7.063533848850057e-05,0.0035573989152908325,1.1458297191323765e-130
843,droplet,3m,24m,male,Kidney,Cmbl,-5.20362663269043,0.00010844346979865804,2.94276537715632e-06,0.00019947347755078226,1.5471098551242975e-67
844,droplet,3m,24m,male,Kidney,Plscr4,-5.200769424438477,3.6753848689841107e-05,9.993434559874004e-07,0.00012117225560359657,1.2611420832251651e-17
845,droplet,3m,24m,male,Kidney,Lpar3,-5.20062255859375,1.6425376088591293e-05,4.466538143788057e-07,6.22812076471746e-05,1.1454965611629266e-09
846,droplet,3m,24m,male,Kidney,Cd2,5.191640377044678,6.803386895626318e-06,0.0002486364101059735,0.00037359329871833324,0.0
847,droplet,3m,24m,male,Kidney,Fmn1,-5.188788890838623,1.7917778677656315e-05,4.912496365250263e-07,6.087694418965839e-05,1.0511181375251454e-12
848,droplet,3m,24m,male,Kidney,Aldh4a1,-5.187774658203125,0.00014931196346879005,4.0965537664305884e-06,0.0002264797076350078,7.635224899123505e-102
849,droplet,3m,24m,male,Kidney,Rorc,-5.185452938079834,1.5746947610750794e-05,4.3273161054457887e-07,6.557266897289082e-05,1.1787052065817559e-07
850,droplet,3m,24m,male,Kidney,Ptprcap,5.170653820037842,2.0510882677626796e-05,0.0007387648802250624,0.0006754400674253702,0.0
851,droplet,3m,24m,male,Kidney,Siglecg,5.166263103485107,1.3061127219771151e-06,4.6900895540602505e-05,0.00012091317330487072,1.4608137931795736e-115
852,droplet,3m,24m,male,Kidney,Arnt2,-5.163432598114014,1.6930865967879072e-05,4.7242215828191547e-07,6.324452988337725e-05,3.913344790180587e-10
853,droplet,3m,24m,male,Kidney,Mira,-5.157110691070557,2.7473266527522355e-05,7.699538286942698e-07,7.474109588656574e-05,5.060066351232784e-24
854,droplet,3m,24m,male,Kidney,Rab11fip5,-5.155800819396973,3.8758993468945846e-05,1.087229748009122e-06,9.537954611005262e-05,1.246890365074166e-32
855,droplet,3m,24m,male,Kidney,Mdk,-5.151556015014648,5.8874567912425846e-05,1.6563595863772207e-06,0.000200382768525742,2.71803707039002e-17
856,droplet,3m,24m,male,Kidney,Cd96,5.15114164352417,3.155990668801678e-07,1.1214638107048813e-05,5.671518374583684e-05,2.4638379927023087e-12
857,droplet,3m,24m,male,Kidney,Tespa1,5.150391101837158,9.229835313817603e-07,3.27805828419514e-05,9.607118408894166e-05,4.3202297794745625e-75
858,droplet,3m,24m,male,Spleen,Clec5a,5.147831439971924,2.5785485036067257e-07,9.14173597266199e-06,4.6286266297101974e-05,1.161423770020393e-07
859,droplet,3m,24m,male,Kidney,Tceal1,-5.143948078155518,1.4534353795170318e-05,4.110665088319365e-07,5.441865505417809e-05,4.86305111277717e-09
860,droplet,3m,24m,male,Kidney,Gstt3,-5.1403913497924805,5.54529506189283e-05,1.572216547174321e-06,0.00012021358998026699,4.422662556834083e-45
861,droplet,3m,24m,male,Kidney,Farp1,-5.1327314376831055,1.6104815586004406e-05,4.5903811951575335e-07,5.815939584863372e-05,1.8219093127733445e-10
862,droplet,3m,24m,male,Kidney,Jub,-5.130714416503906,1.769085974956397e-05,5.049510036769789e-07,6.13805532339029e-05,4.757410477400632e-12
863,droplet,3m,24m,male,Spleen,Hemgn,5.124739170074463,1.4054874100111192e-06,4.9037411372410133e-05,0.00028710614424198866,7.743807582733106e-20
864,droplet,3m,24m,male,Spleen,Darc,5.122901439666748,3.1681781820225297e-07,1.1039714991056826e-05,7.836455188225955e-05,1.7768554876120297e-06
865,droplet,3m,24m,male,Kidney,Galc,-5.117717742919922,4.7729481593705714e-05,1.374674297949241e-06,0.00010526462574489415,2.4280332500574806e-42
