,dataset,start_age,end_age,sex,tissue,subtissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
4334,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Ube2d1,-2.230682134628296,5.367798075894825e-05,1.1436519343988039e-05,7.68421232351102e-05,3.3531544835461975e-11
4335,facs,3m,24m,male,Liver,Hepatocytes,Higd1a,-2.2304296493530273,0.00013092519657220691,2.7899533961317502e-05,0.00015833736688364297,7.381255897582456e-12
4336,facs,3m,24m,male,Spleen,nan,Rbm15,-2.2302403450012207,5.4231601097853854e-05,1.1558012374734972e-05,0.00017442766693420708,2.197078154137382e-09
4337,facs,3m,24m,male,Trachea,nan,Rfwd2,-2.230114221572876,3.314031710033305e-05,7.063587418087991e-06,7.623995770700276e-05,2.1933728572062927e-11
4338,facs,3m,24m,male,Skin,Anagen,Pmp22,-2.2297894954681396,0.00036508499761112034,7.783241017023101e-05,0.0007571755559183657,4.85393456983758e-19
4339,facs,3m,24m,male,Marrow,KLS,Nuak2,-2.229729413986206,5.2736460929736495e-05,1.1243344488320872e-05,0.00011930603068321943,2.5043373894971983e-18
4340,facs,3m,24m,male,Marrow,B-cells,D930015E06Rik,-2.22971773147583,0.0002147950290236622,4.5794397010467947e-05,0.0004279293061699718,9.143320519173405e-21
4341,facs,3m,24m,male,Marrow,KLS,Ints10,-2.229487657546997,5.627048449241556e-05,1.199880352942273e-05,0.0001069789650500752,2.0305929410599188e-26
4342,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Ugp2,-2.2294623851776123,6.788132304791361e-05,1.4474887393589597e-05,0.00016802697791717947,4.8672733325679145e-08
4343,facs,3m,24m,male,Marrow,KLS,Wdr36,-2.2293407917022705,7.779212319292128e-05,1.6589645383646712e-05,0.00013410720566753298,6.970954898435152e-33
4344,facs,3m,24m,male,Tongue,nan,Arhgef3,-2.2292988300323486,4.184220597380772e-05,8.92336629476631e-06,7.574851042591035e-05,5.169522412640066e-27
4345,facs,3m,24m,male,Marrow,KLS,Hsh2d,-2.229074478149414,2.061959821730852e-05,4.398067176225595e-06,5.536972821573727e-05,2.2097371056602e-09
4346,facs,3m,24m,male,Pancreas,Exocrine,Stt3b,-2.2290639877319336,0.00021579601161647588,4.6028657379793e-05,0.000376565323676914,6.288821672059408e-07
4347,facs,3m,24m,male,Liver,Hepatocytes,Grcc10,-2.2289178371429443,0.0001630069309612736,3.4772423532558605e-05,0.0001385537616442889,1.8368648288617357e-27
4348,facs,3m,24m,male,Tongue,nan,Rps29,-2.2287395000457764,0.00015152280684560537,3.23266394843813e-05,7.04175399732776e-05,0.0
4349,facs,3m,24m,male,Marrow,KLS,Tbc1d4,-2.228684663772583,2.2347154299495742e-05,4.767834980157204e-06,6.513396510854363e-05,4.905445033799631e-08
4350,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Dnajb2,-2.228549003601074,0.00032191400532610714,6.868781929370016e-05,0.0003912944230251014,3.0722437813691453e-07
4351,facs,3m,24m,male,Tongue,nan,1110008L16Rik,-2.2280774116516113,1.746417001413647e-05,3.727603825609549e-06,4.756924317916855e-05,6.276261664929877e-08
4352,facs,3m,24m,male,Tongue,nan,2610301G19Rik,-2.2275874614715576,2.7197529561817646e-05,5.807093202747637e-06,5.797788253403269e-05,6.763381056881048e-17
4353,facs,3m,24m,male,Kidney,nan,Rpl13a,2.2273740768432617,0.00012601200432982296,0.0005900900578126311,0.0008081034175120294,8.901512935185509e-41
4354,facs,3m,24m,male,Marrow,KLS,Tmx1,-2.2273569107055664,0.00011313688446534798,2.4160333850886673e-05,0.00014821666991338134,7.266944223365785e-61
4355,facs,3m,24m,male,Heart,RV,Cfh,-2.227108955383301,0.0005878219963051379,0.00012555072316899896,0.0010007292730733752,2.247392673799147e-13
4356,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Pgam1,-2.226411819458008,8.138553675962612e-05,1.7391235815011896e-05,8.555843669455498e-05,1.316056188268136e-22
4357,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Sc5d,-2.2256882190704346,0.00018528365762904286,3.961304173571989e-05,0.0002975141105707735,3.4497881289373085e-18
4358,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Slc6a9,-2.2256758213043213,9.90934859146364e-05,2.1186044250498526e-05,0.00015706733393017203,1.332744537904579e-21
4359,facs,3m,24m,male,Trachea,nan,Nr1d2,-2.225553035736084,3.951033795601688e-05,8.4479725046549e-06,9.480744483880699e-05,3.00563002711531e-06
4360,facs,3m,24m,male,Tongue,nan,Taf2,-2.225491762161255,1.8642529539647512e-05,3.986254341725726e-06,4.921497748000547e-05,3.390496937688765e-09
4361,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Tspan2,-2.2254042625427246,0.0008192635723389685,0.00017519034736324102,0.0010251161875203252,2.6294211757477156e-40
4362,facs,3m,24m,male,Bladder,nan,Scn7a,-2.2252299785614014,2.325764398847241e-05,4.973987870471319e-06,6.680249498458579e-05,1.9472218197423467e-06
4363,facs,3m,24m,male,Marrow,KLS,Uhmk1,-2.225008726119995,2.787749508570414e-05,5.962924660707358e-06,8.234284905483946e-05,4.69799632928838e-08
4364,facs,3m,24m,male,Marrow,KLS,Gna12,-2.224836587905884,2.082967148453463e-05,4.455944690562319e-06,4.599417661665939e-05,2.522914644364796e-13
4365,facs,3m,24m,male,Bladder,nan,Serpina3n,-2.224795341491699,0.0008790643769316375,0.00018805745639838278,0.0014948496827855706,1.7096862405343285e-19
4366,facs,3m,24m,male,Heart,RV,Pid1,-2.2244417667388916,0.0001295772090088576,2.772712650767062e-05,0.0002777408226393163,4.074666354340506e-06
4367,facs,3m,24m,male,Tongue,nan,Exd2,-2.2239201068878174,1.5439893104485236e-05,3.305046675450285e-06,4.50643892691005e-05,2.3312752327072665e-06
4368,facs,3m,24m,male,Marrow,B-cells,Dhfr,-2.2238993644714355,5.643373151542619e-05,1.208031790156383e-05,0.00017092049529310316,1.9200795481289218e-06
4369,facs,3m,24m,male,Skin,Anagen,Pigt,-2.223385810852051,0.00010542338714003563,2.2575173716177233e-05,0.00018238855409435928,9.296471660480388e-29
4370,facs,3m,24m,male,Marrow,B-cells,Dpp4,-2.2233712673187256,0.00017578399274498224,3.764245047932491e-05,0.0004127945576328784,9.133075787654749e-14
4371,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Cnn3,-2.223329544067383,0.0004030691343359649,8.631586388219148e-05,0.00048639162559993565,1.2528622718335992e-23
4372,facs,3m,24m,male,Brain_Myeloid,Cerebellum,2810008D09Rik,2.2232296466827393,1.906212310132105e-05,8.900823013391346e-05,0.00022749663912691176,4.91666555952974e-17
4373,facs,3m,24m,male,Trachea,nan,Lepre1,-2.2227303981781006,8.130093920044601e-05,1.7417547496734187e-05,0.00015620877093169838,5.4140951041280456e-17
4374,facs,3m,24m,male,Tongue,nan,Ccdc132,-2.222660779953003,2.2457796148955822e-05,4.811489361600252e-06,5.280203549773432e-05,5.717200734516715e-13
4375,facs,3m,24m,male,Trachea,nan,Mbtps1,-2.2225019931793213,8.439146040473133e-05,1.808250817703083e-05,0.00015804382564965636,1.2999049744275276e-17
4376,facs,3m,24m,male,Marrow,KLS,Vcpip1,-2.222419261932373,9.417756518814713e-05,2.0180530555080622e-05,0.0001583552802912891,2.44731028898062e-34
4377,facs,3m,24m,male,Marrow,KLS,Ier2,2.2218453884124756,0.00012022865848848596,0.0005608543870039284,0.0005861629615537822,3.1677399434968225e-131
4378,facs,3m,24m,male,Marrow,Granulocytes,Kif15,-2.2213432788848877,2.683416460058652e-05,5.754361154686194e-06,7.033797010080889e-05,5.914263429149987e-09
4379,facs,3m,24m,male,Tongue,nan,Ctdp1,-2.221327781677246,2.97028473141836e-05,6.369594302668702e-06,6.665921682724729e-05,3.4920916717043897e-16
4380,facs,3m,24m,male,Spleen,nan,Snrpc,2.220978260040283,1.2260415132914204e-05,5.715921724913642e-05,0.00011380975047359243,8.84908932071864e-29
4381,facs,3m,24m,male,Bladder,nan,C1s,-2.220750331878662,0.000602803542278707,0.00012931930541526526,0.0007938705966807902,6.324262492936271e-51
4382,facs,3m,24m,male,Skin,Anagen,Nptn,-2.220548152923584,0.00010214445501333103,2.1916093828622252e-05,0.00012142704508733004,4.137113056508361e-40
4383,facs,3m,24m,male,Marrow,B-cells,Cd9,2.2203614711761475,3.286438004579395e-05,0.0001531513553345576,0.0004740971198771149,9.986333449534885e-10
4384,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Kdsr,-2.2200264930725098,6.0800419305451214e-05,1.305004298046697e-05,0.00012260170478839427,6.063667928668218e-07
4385,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Tnfaip6,-2.2199997901916504,0.0002679711324162781,5.751770004280843e-05,0.0003442489542067051,1.4987106831417396e-38
4386,facs,3m,24m,male,GAT,Fat,Cd79b,2.2198870182037354,5.504123691935092e-05,0.0002564134483691305,0.0008873929036781192,7.541844994816637e-06
4387,facs,3m,24m,male,Marrow,KLS,Csde1,-2.2193121910095215,0.0001591873005963862,3.418447158765048e-05,0.00018306293350178748,6.678610420891587e-83
4388,facs,3m,24m,male,Brain_Myeloid,Striatum,Tmed7,-2.219186544418335,0.00020328305254224688,4.3657561036525294e-05,0.000306756206555292,7.124126193558799e-28
4389,facs,3m,24m,male,Bladder,nan,Stard13,-2.2190968990325928,2.4548242436139844e-05,5.2723667067766655e-06,5.195243647904135e-05,1.1047655080396594e-12
4390,facs,3m,24m,male,Spleen,nan,Plscr1,2.2187676429748535,1.2523047189461067e-05,5.829424117109738e-05,0.00021144060883671045,5.953574050485689e-06
4391,facs,3m,24m,male,Marrow,T-cells,Gart,-2.2187371253967285,6.449093052651733e-05,1.3854541066393722e-05,0.00018504532636143267,1.185891452457775e-06
4392,facs,3m,24m,male,Marrow,T-cells,Ncstn,-2.218602418899536,9.118726302403957e-05,1.9591525415307842e-05,0.00021791571634821594,4.878627829000875e-10
4393,facs,3m,24m,male,Pancreas,Exocrine,Vcp,-2.218294620513916,0.00021136747091077268,4.542186070466414e-05,0.00027584916097112,1.7269058401246427e-13
4394,facs,3m,24m,male,Bladder,nan,Stard7,-2.2180862426757812,2.4283584934892133e-05,5.2191799113643356e-06,5.1363345846766606e-05,8.729331309565215e-13
4395,facs,3m,24m,male,Liver,Non-hepatocytes,Cd3d,2.218010663986206,5.353439337341115e-05,0.0002490695333108306,0.0007109473226591945,3.5332688859097737e-06
4396,facs,3m,24m,male,Liver,Hepatocytes,Ddt,-2.217893123626709,0.0007888379041105509,0.00016956469335127622,0.0005483021377585828,4.414268043548404e-42
4397,facs,3m,24m,male,Tongue,nan,Tubgcp3,-2.217771053314209,2.141462937288452e-05,4.603571596817346e-06,5.245887587079778e-05,4.9389418864947486e-11
4398,facs,3m,24m,male,Marrow,KLS,Pik3c3,-2.2169713973999023,4.34850444435142e-05,9.353301720693707e-06,9.92045970633626e-05,1.908043838734977e-15
4399,facs,3m,24m,male,Marrow,KLS,Myb,-2.2168946266174316,0.00024231761926785111,5.212345422478393e-05,0.00022889203683007509,3.474307039951794e-121
4400,facs,3m,24m,male,Pancreas,Exocrine,Ivns1abp,-2.216834783554077,0.00022927255486138165,4.931946023134515e-05,0.0003714094636961818,1.3508585947548005e-08
4401,facs,3m,24m,male,Tongue,nan,Ythdf3,-2.21675443649292,3.51008893630933e-05,7.551070211775368e-06,6.302558904280886e-05,2.924865970574536e-25
4402,facs,3m,24m,male,Marrow,KLS,Tapt1,-2.216184139251709,4.402523336466402e-05,9.474661965214182e-06,9.216683974955231e-05,4.3765551928916504e-20
4403,facs,3m,24m,male,Bladder,nan,Tmem64,-2.216038465499878,0.0001122847170336172,2.4167213268810883e-05,0.0001600269606569782,1.5030426494364768e-48
4404,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Abca9,-2.2157766819000244,0.00043867554632015526,9.443395538255572e-05,0.0006132901762612164,5.074715936271656e-25
4405,facs,3m,24m,male,Marrow,T-cells,Tbc1d1,-2.2153208255767822,7.872722926549613e-05,1.6953013982856646e-05,0.0002246744988951832,1.5099700711884605e-06
4406,facs,3m,24m,male,Bladder,nan,Cdr2l,-2.215096950531006,8.122494182316586e-05,1.7493583072791807e-05,0.00014859173097647727,7.990911473834294e-16
4407,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,M6pr,-2.2149338722229004,0.00022251231712289155,4.792835534317419e-05,0.0002489657199475914,1.0162547802081906e-08
4408,facs,3m,24m,male,Liver,Hepatocytes,Ptov1,2.2148396968841553,1.5244275346049108e-05,7.076850306475535e-05,8.686465298524126e-05,3.000857720018666e-17
4409,facs,3m,24m,male,Brain_Myeloid,Striatum,Mob1a,-2.214263677597046,0.00010548007412580773,2.2730586351826787e-05,0.00018737094069365412,9.109252585033313e-21
4410,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Plbd2,-2.2141480445861816,7.520875806221738e-05,1.6208521628868766e-05,0.00015956319111865014,4.160346830790284e-06
4411,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Arfip1,-2.2134270668029785,3.543519051163457e-05,7.640588592039421e-06,8.57256309245713e-05,4.825446708562099e-09
4412,facs,3m,24m,male,Marrow,T-cells,Jmjd1c,-2.2129085063934326,0.00013406701327767223,2.891812073357869e-05,0.00028696667868644,2.2846913243936267e-13
4413,facs,3m,24m,male,Marrow,T-cells,Atp6v1h,-2.212899684906006,8.365620305994526e-05,1.804466955945827e-05,0.00024192182172555476,1.3801891941408848e-06
4414,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Unc5b,-2.212869882583618,0.00013442365161608905,2.899582432291936e-05,0.0001980992528842762,5.0388500672915555e-14
4415,facs,3m,24m,male,Liver,Non-hepatocytes,Tcn2,-2.2125723361968994,0.0011072310153394938,0.00023888431314844638,0.0015629162080585957,2.79384466506406e-20
4416,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Add3,-2.2119383811950684,0.0001120444358093664,2.4184128051274456e-05,0.00023377138131763786,3.962381989887551e-11
4417,facs,3m,24m,male,Marrow,KLS,Gpbp1,-2.2118732929229736,9.712028258945793e-05,2.096378375426866e-05,0.00012281331873964518,7.20873363352741e-63
4418,facs,3m,24m,male,Heart,RV,Fstl1,-2.2117257118225098,0.0005054067587479949,0.00010910515993600711,0.0009202911169268191,5.107797872338867e-12
4419,facs,3m,24m,male,Spleen,nan,Rnf139,-2.211688995361328,0.00013123787357471883,2.8331818612059578e-05,0.00044973145122639835,8.192019088220453e-08
4420,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Cpe,-2.2114808559417725,0.0021359866950660944,0.00046118636964820325,0.004233525600284338,2.7407439435102137e-21
4421,facs,3m,24m,male,Heart,LA,Col4a6,-2.2111685276031494,4.370860187918879e-05,9.439278983336408e-06,0.00011426077253418043,9.92411858856736e-06
4422,facs,3m,24m,male,Tongue,nan,Zbtb41,-2.2109928131103516,1.4471592294285074e-05,3.1256554393621627e-06,3.735136124305427e-05,1.8581216680954937e-07
4423,facs,3m,24m,male,Marrow,KLS,Il4ra,-2.2109575271606445,6.228021811693907e-05,1.345196051261155e-05,0.00011841533705592155,1.5787501600743002e-25
4424,facs,3m,24m,male,MAT,Fat,Pls3,-2.210738182067871,8.746824460104108e-05,1.889521627163049e-05,0.00019119438366033137,2.607968683569078e-12
4425,facs,3m,24m,male,MAT,Fat,Col16a1,-2.209928274154663,3.402115544304252e-05,7.353502951445989e-06,9.110503015108407e-05,4.480268143743231e-06
4426,facs,3m,24m,male,Aorta,Heart,Tmsb10,2.209409236907959,3.24738648487255e-05,0.00015018702833913267,0.00022238590463530272,1.6596227587718885e-09
4427,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Cops2,-2.209334135055542,6.934899283805862e-05,1.4995615856605582e-05,0.00013495837629307061,2.54479691502425e-07
4428,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Clptm1l,-2.2090885639190674,0.00011363014345988631,2.4574888811912388e-05,0.0002302161301486194,1.7389353123828003e-11
4429,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Zdhhc20,-2.2090258598327637,0.0001691506477072835,3.6583955079549924e-05,0.00024357877555303276,5.261511085695774e-18
4430,facs,3m,24m,male,Bladder,nan,Heatr5a,-2.208977222442627,1.7060003301594406e-05,3.689866161948885e-06,3.863086021738127e-05,1.36814057470429e-08
4431,facs,3m,24m,male,Tongue,nan,Shoc2,-2.2088582515716553,4.112005262868479e-05,8.89448983798502e-06,6.112337723607197e-05,2.7680838900872446e-39
4432,facs,3m,24m,male,Brain_Myeloid,Striatum,Kctd12,-2.2088027000427246,0.0005127603653818369,0.00011091712076449767,0.0004916127072647214,3.2246600761239584e-73
4433,facs,3m,24m,male,Marrow,KLS,Kctd10,-2.2084107398986816,8.463058475172147e-05,1.831173176469747e-05,0.00012920281733386219,8.792098352534043e-43
4434,facs,3m,24m,male,Marrow,KLS,Pigt,-2.20839786529541,0.000148582155816257,3.2149382604984567e-05,0.00015377637464553118,1.0214656572803643e-98
4435,facs,3m,24m,male,Marrow,KLS,Zfp161,-2.207563877105713,1.7336098608211614e-05,3.753257942662458e-06,4.770695886691101e-05,1.8501194064241208e-07
4436,facs,3m,24m,male,Liver,Hepatocytes,Aadat,-2.207134962081909,0.0001972384488908574,4.271473517292179e-05,0.00018204670050181448,1.3997293940242466e-22
4437,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Itga7,-2.2069993019104004,0.0001242136931978166,2.6902735044131987e-05,0.00028778164414688945,2.2537936152487926e-08
4438,facs,3m,24m,male,Marrow,KLS,Ttc27,-2.2069895267486572,3.509232556098141e-05,7.60049761083792e-06,8.009514567675069e-05,2.3230598182485797e-14
4439,facs,3m,24m,male,Marrow,T-cells,Plaa,-2.2064006328582764,7.581793761346489e-05,1.6427789887529798e-05,0.00021508941426873207,7.325597035663606e-06
4440,facs,3m,24m,male,Trachea,nan,Tcf21,-2.2060060501098633,4.004059883300215e-05,8.678138328832574e-06,0.00010338723222957924,1.4602365721282074e-09
4441,facs,3m,24m,male,Bladder,nan,0610007N19Rik,-2.2059273719787598,4.1657243855297565e-05,9.02901138033485e-06,5.89387709624134e-05,1.0420311283750253e-30
4442,facs,3m,24m,male,Marrow,Granulocytes,Dr1,-2.2053985595703125,3.75766830984503e-05,8.147554581228178e-06,9.161263733403757e-05,2.496365735312993e-11
4443,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Abca1,-2.205207109451294,0.00017628929344937205,3.822895450866781e-05,0.0003275492344982922,9.982853061926292e-13
4444,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Dnajb9,-2.205095052719116,6.933950498932973e-05,1.5037682715046685e-05,0.00012437443365342915,4.223152542966032e-08
4445,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Mgea5,-2.2049942016601562,5.8195029851049185e-05,1.2621659152500797e-05,0.00014281380572356284,1.5863654960609628e-06
4446,facs,3m,24m,male,Marrow,B-cells,Lmnb1,-2.2048940658569336,0.00020423841488081962,4.429943874129094e-05,0.0003950261161662638,8.479931456798084e-23
4447,facs,3m,24m,male,GAT,Fat,Fkbp5,-2.2040963172912598,9.395866800332442e-05,2.039096216321923e-05,0.00026746702496893704,5.349738611405768e-10
4448,facs,3m,24m,male,Marrow,KLS,Copg2,-2.204057455062866,4.498713678913191e-05,9.763396519701928e-06,9.858031262410805e-05,2.263688968296456e-18
4449,facs,3m,24m,male,Marrow,KLS,Plekhf2,-2.203476905822754,5.487873204401694e-05,1.1914927199541125e-05,9.731179306982085e-05,1.5075160993833365e-28
4450,facs,3m,24m,male,Marrow,B-cells,Pik3ap1,-2.202871322631836,0.00011259393795626238,2.4455954189761542e-05,0.00024488012422807515,2.2012163412962535e-16
4451,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Dusp26,-2.202864646911621,0.00045589081128127873,9.902219608193263e-05,0.0004929880378767848,6.201160945486717e-07
4452,facs,3m,24m,male,Heart,RV,Lama2,-2.202810525894165,0.0001805181527743116,3.9211081457324326e-05,0.0003575968148652464,8.892543526983038e-09
4453,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Ppp2r5a,-2.2027885913848877,8.040357352001593e-05,1.746505222399719e-05,0.00013946341641712934,3.456906956582066e-07
4454,facs,3m,24m,male,Pancreas,Endocrine,Zfp187,2.2022533416748047,5.959409099887125e-05,0.000274250574875623,0.00038807999226264656,1.0289471544553035e-33
4455,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Rhob,-2.2010080814361572,0.0003519927558954805,7.65533623052761e-05,0.0002958197146654129,2.521423955911435e-74
4456,facs,3m,24m,male,Marrow,KLS,Cse1l,-2.2000672817230225,7.07619110471569e-05,1.5399735275423154e-05,0.00010994257172569633,3.5567543716463914e-40
4457,facs,3m,24m,male,Marrow,T-cells,Dhx15,-2.2000174522399902,9.29003072087653e-05,2.021835643972736e-05,0.0002566808252595365,2.9260347019319525e-07
4458,facs,3m,24m,male,Marrow,KLS,Zc3h14,-2.1999270915985107,0.00013628530723508447,2.9662307497346774e-05,0.00015837680257391185,2.2983500513175216e-76
4459,facs,3m,24m,male,Spleen,nan,Golph3,-2.199838399887085,6.5523614466656e-05,1.4262001968745608e-05,0.00021406711312010884,1.0864125303339627e-08
4460,facs,3m,24m,male,Tongue,nan,Usp9x,-2.1990468502044678,6.379526894306764e-05,1.3893426512368023e-05,8.493677887599915e-05,7.140704630312691e-56
4461,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Tpp1,-2.1988730430603027,0.00018923993047792464,4.121791789657436e-05,0.0002908867027144879,4.796783165122272e-06
4462,facs,3m,24m,male,Marrow,KLS,Nsun2,-2.198547124862671,0.0002493034699000418,5.4312484280671924e-05,0.000253770180279389,8.230264355042269e-103
4463,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Sort1,-2.1980576515197754,0.00017978556570596993,3.9180824387585744e-05,0.0002632007817737758,1.844869319413568e-10
4464,facs,3m,24m,male,Brain_Non-Myeloid,Cerebellum,Enpp2,-2.198012351989746,0.0006860046414658427,0.0001495062606409192,0.001508470973931253,6.509956742141033e-07
4465,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Tagap,-2.197861433029175,0.0002307739487150684,5.029960084357299e-05,0.00045079365372657776,6.087227394866085e-11
4466,facs,3m,24m,male,Marrow,B-cells,Map3k1,-2.1977219581604004,0.0002872298064175993,6.261080125113949e-05,0.0003865928447339684,2.436470687777825e-50
4467,facs,3m,24m,male,Bladder,nan,Ganab,-2.197648763656616,8.52437733556144e-05,1.8582511984277517e-05,0.00010125536209670827,7.684333612078731e-56
4468,facs,3m,24m,male,Liver,Hepatocytes,Fam63b,2.1975553035736084,3.915388333552983e-06,1.7959942852030508e-05,2.9215452741482295e-05,7.276374389308376e-06
4469,facs,3m,24m,male,Marrow,KLS,Man2b1,-2.1974236965179443,0.00019551330478861928,4.262711081537418e-05,0.00021417053358163685,3.660796915648594e-88
4470,facs,3m,24m,male,Diaphragm,Limb_Muscle,Wapal,-2.197416067123413,8.893040649127215e-05,1.938929926836863e-05,0.0002093690272886306,2.6399236283443694e-06
4471,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,Ppp2r2a,-2.197298765182495,0.0001722525921650231,3.7558904296020046e-05,0.00021467878832481802,5.020489771876809e-13
4472,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Sdcbp,-2.1966919898986816,0.0006471641827374697,0.00014117061800789088,0.0007716566906310618,2.0506539175793426e-45
4473,facs,3m,24m,male,Trachea,nan,Itpkc,-2.1966919898986816,8.417946810368448e-05,1.836267620092258e-05,0.00019155192421749234,2.7643599687260973e-13
4474,facs,3m,24m,male,Marrow,T-cells,Oxr1,-2.1965525150299072,8.515310037182644e-05,1.8576856746221893e-05,0.0002244783245259896,3.11838939764866e-08
4475,facs,3m,24m,male,Diaphragm,Limb_Muscle,Khdrbs1,-2.1965417861938477,8.501659613102674e-05,1.8547216313891113e-05,0.00019598667859099805,2.4948680285291767e-06
4476,facs,3m,24m,male,Trachea,nan,Sun2,-2.196359157562256,8.297154272440821e-05,1.8103359252563678e-05,0.0001429148978786543,8.602909033334371e-27
4477,facs,3m,24m,male,Liver,Non-hepatocytes,Flnb,-2.1962227821350098,0.00015718794020358473,3.4299697290407494e-05,0.00033877338864840567,1.822557120797351e-06
4478,facs,3m,24m,male,Trachea,nan,Odz3,-2.1959023475646973,3.609674604376778e-05,7.87835415394511e-06,0.00010072318400489166,1.7294878879530276e-06
4479,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,Cfl2,-2.195892810821533,0.00016319152200594544,3.5617871617432684e-05,0.0002221881877630949,1.0008041095719902e-13
4480,facs,3m,24m,male,Marrow,T-cells,Zfp207,-2.1958510875701904,0.000260263797827065,5.6806329666869715e-05,0.00042202710756100714,1.2722278524315475e-28
4481,facs,3m,24m,male,Trachea,nan,Cpne1,-2.195579767227173,5.2278955990914255e-05,1.1412781532271765e-05,0.00011495508078951389,1.4501996767179116e-10
4482,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Spsb1,-2.195305109024048,6.963930354686454e-05,1.520553541922709e-05,0.00015643585356883705,1.584797409940209e-08
4483,facs,3m,24m,male,Marrow,Granulocytes,Plk1,-2.1952972412109375,6.798675167374313e-05,1.4844787074252963e-05,0.00017545308219268918,2.6014276182235675e-11
4484,facs,3m,24m,male,Bladder,nan,Pamr1,-2.195188522338867,0.000207160905119963,4.5236622099764645e-05,0.00032741145696491003,7.609571518304216e-33
4485,facs,3m,24m,male,Marrow,T-cells,Mapk1,-2.195127010345459,0.0002369857975281775,5.1751540013356134e-05,0.00041157015948556364,3.5513895820146477e-19
4486,facs,3m,24m,male,Marrow,KLS,Hccs,-2.1950716972351074,3.1316310924012214e-05,6.838929948571604e-06,6.961204780964181e-05,3.305273075201764e-16
4487,facs,3m,24m,male,Bladder,nan,Ehd2,-2.1949870586395264,9.278708603233099e-05,2.026424954237882e-05,0.0001307654456468299,1.6557595117180842e-39
4488,facs,3m,24m,male,Marrow,KLS,Msh2,-2.1942946910858154,0.00014563975855708122,3.1822288292460144e-05,0.00017238354485016316,1.1795186581735601e-70
4489,facs,3m,24m,male,Bladder,nan,Ism1,-2.193922758102417,1.644692019908689e-05,3.594578402044135e-06,4.161311881034635e-05,9.2100492574111e-07
4490,facs,3m,24m,male,Marrow,KLS,Pnpla8,-2.1936914920806885,4.55962035630364e-05,9.966935976990499e-06,0.00010944371751975268,3.152853666605093e-15
4491,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Glul,-2.193668842315674,0.0034654815681278706,0.0007575363852083683,0.002849648939445615,9.893335099472328e-108
4492,facs,3m,24m,male,Marrow,KLS,Ttc13,-2.19309663772583,4.033230652566999e-05,8.819929462333675e-06,8.618356514489278e-05,1.3799491615541062e-17
4493,facs,3m,24m,male,Diaphragm,Limb_Muscle,Pan3,-2.193035840988159,9.455463441554457e-05,2.06782224267954e-05,0.00020737372688017786,4.7959592352497886e-08
4494,facs,3m,24m,male,Marrow,KLS,Galnt1,-2.1927788257598877,8.767318649915978e-05,1.917673034768086e-05,0.0001260388089576736,2.2292754706859075e-48
4495,facs,3m,24m,male,Tongue,nan,Vwa2,-2.192488431930542,2.0146173483226448e-05,4.407453616295243e-06,5.212456380832009e-05,9.421705070424667e-10
4496,facs,3m,24m,male,Large_Intestine,Proximal,1200009I06Rik,2.192409038543701,6.051679065421922e-06,2.7660296836984344e-05,9.849141497397795e-05,1.2449173358070484e-06
4497,facs,3m,24m,male,Marrow,KLS,Vav1,-2.192185401916504,0.0001965076371561736,4.299974534660578e-05,0.00021880875283386558,1.312328637126774e-85
