,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
560,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Nxf1,5.703495025634766,6.320435204543173e-05,1.1081687262048945e-05,4.9813479563454166e-05,4.1241583413865255e-06
561,facs,18m,24m,male,Pancreas,Exocrine,pancreatic ductal cell,Clps,5.698753833770752,0.0022008814848959446,0.00038620398845523596,0.0012162048369646072,2.5759748140243092e-12
562,facs,18m,24m,male,MAT,Fat,mesenchymal stem cell of adipose,Sdf2l1,5.694186687469482,0.0002717573079280555,4.772539614350535e-05,0.0003101136826444417,1.259816672792133e-20
563,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Ccdc3,5.69353723526001,6.84459664626047e-05,1.2021693692076951e-05,0.00012384568981360644,2.727941357816255e-08
564,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rpl34-ps1,5.690586566925049,0.0001465006498619914,2.5744382583070546e-05,0.00026496281498111784,1.4259313197838805e-06
565,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Uqcr11,5.672052383422852,0.0005866435822099447,0.00010342703899368644,0.0006136216688901186,3.920420178651864e-31
566,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Bola2,5.668618202209473,1.7737753296387382e-05,3.1291133382183034e-06,1.9672650523716584e-05,3.9374441277570336e-12
567,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,2610018G03Rik,5.667727470397949,7.581701356684789e-05,1.3376968126976863e-05,4.314363468438387e-05,7.065603475023091e-09
568,facs,18m,24m,male,Skin,nan,basal cell of epidermis,2310016M24Rik,5.661871910095215,0.00037136796163395047,6.55910189379938e-05,0.0003576309827622026,3.348666228090893e-22
569,facs,18m,24m,male,Trachea,nan,basal epithelial cell of tracheobronchial tree,Tmsb4x,5.656515598297119,0.002359402598813176,0.000417112372815609,0.0023474600166082382,7.77851980554363e-09
570,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Spry2,5.652524948120117,0.0001443891815142706,2.55441900662845e-05,0.00024328840663656592,2.927795749165581e-09
571,facs,18m,24m,male,Trachea,nan,T cell,Fau,5.645540714263916,0.0007919478230178356,0.00014027846918907017,0.0005459064268507063,5.050586508883384e-11
572,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Cox17,5.641899585723877,7.5458076025825e-05,1.337458616035292e-05,3.2107429433381185e-05,1.3219832042403902e-14
573,facs,18m,24m,male,Large_Intestine,Distal,secretory cell,Sec61g,5.639742374420166,8.107336179818958e-05,1.4375365026353393e-05,3.7422483728732914e-05,1.3404939279334069e-34
574,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Shfm1,5.632603645324707,0.0004435263981577009,7.874269795138389e-05,0.00044509032159112394,2.2901188435691213e-20
575,facs,18m,24m,male,Skin,nan,epidermal cell,Fos,5.606663227081299,0.003427662653848529,0.019217750057578087,0.008094718679785728,3.3706152659478024e-36
576,facs,18m,24m,male,Skin,nan,basal cell of epidermis,1810037I17Rik,5.5996599197387695,0.0007042073411867023,0.00012575894652400166,0.000889747345354408,3.110960645817721e-11
577,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Pycard,5.59804630279541,0.0009216733160428703,0.00016464195505250245,0.0010883493814617395,1.0641006039484353e-13
578,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufa8,5.587562084197998,0.0005106351454742253,9.138782479567453e-05,0.0008095650118775666,3.6139523805276347e-06
579,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Mogs,5.583635330200195,0.0003022627788595855,5.413368853623979e-05,0.00014608398487325758,1.6989267218850866e-15
580,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufa6,5.58015251159668,0.0004255198873579502,7.625595753779635e-05,0.0005325187812559307,6.536667152745809e-12
581,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rpl27,5.5697431564331055,0.00023034783953335136,4.135699418839067e-05,0.00038207261241041124,1.8320229330211544e-08
582,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Atox1,5.564759254455566,0.00042068370385095477,7.559782534372061e-05,0.0006665147375315428,8.711603614536958e-12
583,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cd24a,5.555868148803711,2.9113640266587026e-05,0.00016175155178643763,0.0002565458416938782,3.6492476477732964e-10
584,facs,18m,24m,male,Pancreas,Exocrine,pancreatic stellate cell,Rpl41,5.553828716278076,0.0002635418204590678,4.7452278522541746e-05,5.266191146802157e-05,2.1344393868464277e-15
585,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Dars,5.5434160232543945,0.00014117930550128222,2.546792347857263e-05,7.416235166601837e-05,3.14260947123609e-16
586,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Anapc13,5.538928031921387,0.0001028470360324718,1.8568038285593502e-05,0.00014413647295441478,5.129253042252092e-15
587,facs,18m,24m,male,SCAT,Fat,myeloid cell,Cstb,5.53603982925415,0.00033857463859021664,6.11582727287896e-05,0.0004379141319077462,2.3794928372565626e-10
588,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Rpl37a,5.531244277954102,0.00018600356997922063,3.3627798984525725e-05,5.2172181312926114e-05,1.1727449385478396e-27
589,facs,18m,24m,male,Marrow,Granulocytes,granulocytopoietic cell,Lars2,5.528930187225342,1.686192445049528e-05,9.32284165173769e-05,8.3227212599013e-05,2.7555341658763854e-07
590,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cyr61,5.510453224182129,0.00029481365345418453,0.0016245568403974175,0.0024095973931252956,3.362713551740935e-14
591,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufa2,5.5040283203125,0.0001640007976675406,2.9796501621603966e-05,0.00022233912022784352,2.4793459937655973e-09
592,facs,18m,24m,male,Skin,nan,basal cell of epidermis,H2afj,5.497134208679199,0.0005135579849593341,9.342285920865834e-05,0.0005977070541121066,4.7040281821371984e-14
593,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Per3,5.493459701538086,3.150571865262464e-05,0.00017307540110778064,0.00040292003541253507,2.7367019445799554e-07
594,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Dpm3,5.476382255554199,5.215490091359243e-05,9.523603694105987e-06,7.340308366110548e-05,3.7946499049463e-07
595,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Dpm3,5.471582412719727,3.8647100154776126e-05,7.063239081617212e-06,2.6888230422628112e-05,1.844857192696841e-43
596,facs,18m,24m,male,Pancreas,Exocrine,pancreatic ductal cell,Zg16,5.463974952697754,0.0013259518891572952,0.00024267166736535728,0.0006080499733798206,4.5984054474184604e-17
597,facs,18m,24m,male,Lung,EPCAM,dendritic cell,Rrp1,5.44017219543457,0.0004155245842412114,7.638077659066767e-05,0.00017680946621112525,5.902847953379025e-07
598,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Dynlrb1,5.431122303009033,0.0008016122737899423,0.00014759605983272195,0.0008237379370257258,4.536761491909113e-19
599,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rps19,5.41677188873291,0.004903612658381462,0.0009052647510543466,0.002848205389454961,1.4104654050865811e-64
600,facs,18m,24m,male,Spleen,nan,B cell,Pura,5.415282249450684,1.4035761523700785e-05,7.600761455250904e-05,0.00019557013001758605,1.5209968559312704e-11
601,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Ecm1,5.414917945861816,0.001582075608894229,0.0002921698323916644,0.001351340557448566,6.486444165617698e-11
602,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufb8,5.413203239440918,0.001013436121866107,0.00018721561355050653,0.0010144858388230205,3.819636925147081e-20
603,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Tmsb4x,5.412697792053223,0.005947733297944069,0.0010988481808453798,0.005015460774302483,1.1153370956561933e-29
604,facs,18m,24m,male,Trachea,nan,fibroblast,Rps29,5.398997783660889,0.00011704315693350509,2.167868115066085e-05,8.028456068132073e-05,5.287124563404712e-24
605,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Ost4,5.397050380706787,0.0001188322639791295,2.20179990719771e-05,0.00018804485443979502,1.1521108053273992e-08
606,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rps26,5.386110782623291,4.705564788309857e-05,8.7364787759725e-06,3.612168075051159e-05,2.8381531686543832e-31
607,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Rpl38,5.3791961669921875,8.234808774432167e-05,1.5308622096199542e-05,3.687394200824201e-05,2.8187239355336517e-12
608,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cox7a2,5.359034061431885,0.00032819039188325405,6.124058563727885e-05,0.00045148347271606326,4.397765264449268e-09
609,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Ecd,5.357926845550537,9.722479444462806e-05,1.8145970898331143e-05,6.225560355233029e-05,5.607759163370991e-10
610,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,2310015B20Rik,5.351221084594727,3.248085340601392e-05,6.069801202102099e-06,2.18376826524036e-05,2.549544997630212e-33
611,facs,18m,24m,male,Bladder,nan,bladder cell,Aldh1a2,5.343683242797852,0.0008929983014240861,0.00016711288481019437,0.0009611331624910235,4.0683249314532306e-15
612,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufa11,5.343485355377197,0.000627356581389904,0.00011740587797248736,0.0008175718248821795,5.028319045602409e-10
613,facs,18m,24m,male,Skin,nan,basal cell of epidermis,1810006K21Rik,5.339060306549072,0.00013342479360289872,2.4990313249872997e-05,0.00013897556345909834,4.38184445913038e-17
614,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Htatsf1,5.327009201049805,7.901118078734726e-05,1.4832183296675794e-05,5.11577891302295e-05,1.685922570350707e-09
615,facs,18m,24m,male,Spleen,nan,B cell,A530032D15Rik,5.3214592933654785,7.204873327282257e-06,3.8340444007189944e-05,0.00011326480307616293,6.016716962907713e-08
616,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Usmg5,5.318009376525879,6.570607365574688e-05,1.235538820765214e-05,2.6270652597304434e-05,6.468326092396986e-13
617,facs,18m,24m,male,Heart,LV,B cell,Napsa,5.308531284332275,0.00044438071199692786,0.0023590088821947575,0.001675867009907961,7.973157783992861e-10
618,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Vldlr,5.294821262359619,0.00012150537804700434,2.2947964680497535e-05,0.0001970502344192937,2.666875542558048e-08
619,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cox6c,5.293542385101318,0.0005106747848913074,9.647127444623038e-05,0.00048108911141753197,3.1142731329223985e-22
620,facs,18m,24m,male,Heart,LV,B cell,Rps25,5.278271675109863,0.0003902327152900398,7.393191481241956e-05,0.00028033775743097067,3.950141729563278e-08
621,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Snrpg,5.277563095092773,0.0002386413689237088,4.5218097511678934e-05,0.00022091825667303056,2.1922066889261474e-22
622,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Atp5e,5.27137565612793,0.0002568302152212709,4.872166755376384e-05,0.0002832860336638987,2.0624501134952153e-15
623,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Mylk,5.269500732421875,0.0003724394191522151,7.067831029416993e-05,0.0004847973759751767,6.856665608884515e-06
624,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Polr2f,5.269357681274414,0.00027526257326826453,5.2238352509448305e-05,0.00034516179584898055,3.9963739780882975e-11
625,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Lmnb1,5.268706798553467,0.00013788684736937284,2.6170906494371593e-05,8.945330046117306e-05,2.2156868465501646e-08
626,facs,18m,24m,male,Skin,nan,epidermal cell,Ndufa4l2,5.26643180847168,0.0002649507950991392,0.0013953453162685037,0.0011230198433622718,2.312126129220157e-10
627,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Myeov2,5.266109466552734,0.00016455475997645408,3.124788054265082e-05,0.0002418578224023804,2.9359392686703934e-13
628,facs,18m,24m,male,Marrow,Granulocytes,promonocyte,Cx3cr1,5.241502285003662,4.282704321667552e-05,0.00022447804803960025,0.0003852720547001809,6.30085005977801e-06
629,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl37,5.238395690917969,5.551922004087828e-05,1.0598515473247971e-05,3.6901739804307e-05,3.7994528287459534e-50
630,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Sik1,5.236898422241211,1.2403985238051973e-05,6.495841807918623e-05,0.00012826088641304523,1.0062351235868803e-09
631,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rpl37,5.233936309814453,0.0001692247751634568,3.233222014387138e-05,0.0002672643749974668,3.784680822817023e-09
632,facs,18m,24m,male,BAT,Fat,myeloid cell,Tcp1,5.233781337738037,4.5867927838116884e-05,0.00024006269813980907,0.0005245612701401114,1.6904875716145064e-06
633,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Gng5,5.213569164276123,0.0003632468869909644,6.967336230445653e-05,0.0004340119194239378,1.0398340077489818e-12
634,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ccdc72,5.205088138580322,0.00032074644695967436,6.162171484902501e-05,0.000462006195448339,1.0133481451173103e-13
635,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Psmd1,5.204539775848389,0.00015886416076682508,3.0524151952704415e-05,0.00010282349103363231,1.0618153566499374e-08
636,facs,18m,24m,male,Spleen,nan,B cell,Litaf,5.203408718109131,2.7709676942322403e-05,0.00014418478531297296,0.0004164449346717447,5.679447640506009e-08
637,facs,18m,24m,male,Skin,nan,basal cell of epidermis,2410015M20Rik,5.198385238647461,0.0005374318570829928,0.0001033843873301521,0.000588432711083442,8.193744809651132e-16
638,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Ndufa1,5.188283443450928,0.00011928255116799846,2.2990752768237144e-05,6.2148341385182e-05,8.561493465493438e-92
639,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rps27,5.185331344604492,0.0004973917384631932,9.59228491410613e-05,0.00036446648300625384,3.4969247703780617e-35
640,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Kdelr2,5.184728622436523,0.0004739987780340016,9.142210183199495e-05,0.0006707868888042867,6.914597288342963e-14
641,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Usmg5,5.181026935577393,6.965210195630789e-05,1.3443685020320117e-05,3.1942046916810796e-05,1.2570000609807296e-11
642,facs,18m,24m,male,Skin,nan,epidermal cell,Atp5b,5.17836332321167,0.0002593909448478371,0.0013432205887511373,0.0007103674579411745,5.715683983093708e-22
643,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Basp1,5.16916561126709,6.191783177200705e-05,0.0003200635255780071,0.0003284936829004437,4.1066778978958584e-39
644,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Gatm,5.167152404785156,0.00019636863726191223,3.8003261579433456e-05,0.00012149193935329095,7.267382370296041e-12
645,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Tgfbi,5.166513919830322,0.00013695185771211982,0.0007075636531226337,0.0009619740303605795,8.694176099648932e-23
646,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Prss23,5.165713787078857,4.1597351810196415e-05,0.00021488001220859587,0.000351706868968904,2.023843543270176e-09
647,facs,18m,24m,male,Trachea,nan,T cell,Rpl37,5.15262508392334,0.00047737060231156647,9.264609252568334e-05,0.00039858586387708783,8.160175391840874e-06
648,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Minos1,5.148272514343262,0.00043885211925953627,8.52425946504809e-05,0.0005058044916950166,1.0517851215187556e-13
649,facs,18m,24m,male,Skin,nan,epidermal cell,Tprgl,5.1471266746521,7.144263508962467e-05,0.00036772427847608924,0.0002953685761895031,2.8518133863371865e-06
650,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Uap1,5.146480083465576,6.871196092106402e-05,1.3351252164284233e-05,4.881753557128832e-05,9.294170287379513e-07
651,facs,18m,24m,male,Heart,LV,endothelial cell of coronary artery,H2-Q6,5.1342387199401855,0.0001083678871509619,0.0005563865997828543,0.0009479437139816582,6.282995524193608e-07
652,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Ndufa1,5.1318359375,0.00012839592818636447,2.5019489839905873e-05,6.764377030776814e-05,2.699309253518274e-08
653,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Map3k1,5.116339206695557,3.672547245514579e-05,7.178075520641869e-06,5.004878039471805e-05,3.2107920404630394e-10
654,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Romo1,5.072407245635986,5.943814176134765e-05,1.1717935194610618e-05,3.1794843380339444e-05,1.391748128139255e-07
655,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufa5,5.069483280181885,0.00017712604312691838,3.493966505629942e-05,0.0002199876180384308,2.272150668540589e-19
656,facs,18m,24m,male,Heart,LV,B cell,Rps27,5.068892478942871,0.00021669614943675697,4.2750194552354515e-05,0.00018108107906300575,8.448180384902036e-06
657,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rpl37a,5.068118095397949,0.0009414575761184096,0.00018576078582555056,0.00042477442184463143,1.114195417906335e-78
658,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Atp5j2,5.063239097595215,0.00011901027028216049,2.3504768250859343e-05,5.974217492621392e-05,2.920185599429044e-09
659,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Sod1,5.053176403045654,0.0008002335671335459,0.00015836248348932713,0.0012422382133081555,1.2748799034789291e-09
660,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Pdia4,5.053004741668701,0.00020608238992281258,4.0784128941595554e-05,0.00011034875933546573,5.848973800056252e-13
661,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufs6,5.048111438751221,0.00043474705307744443,8.61207299749367e-05,0.00043165127863176167,2.3474260720411037e-19
662,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rpl37a,5.047489166259766,0.00011315239680698141,2.2417558284359984e-05,4.813008854398504e-05,3.6547953235282077e-109
663,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Sec61b,5.043013095855713,0.00025566614931449294,5.069710095995106e-05,0.0003470545925665647,6.852179390106525e-09
664,facs,18m,24m,male,Heart,LV,B cell,Psmd8,5.043006420135498,0.00015469625941477716,0.0007801342289894819,0.0006447642226703465,4.774453320897506e-06
665,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Ssrp1,5.042062759399414,0.000228167962632142,4.525290205492638e-05,9.116497676586732e-05,2.893973407918755e-28
666,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufb6,5.041015625,0.00034396263072267175,6.823280273238197e-05,0.00040095942676998675,3.172685567612701e-13
667,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Ndufa4,5.040348052978516,0.0001958969223778695,3.886575359501876e-05,0.00026311652618460357,1.9501100624799918e-15
668,facs,18m,24m,male,Lung,EPCAM,T cell,Eif4a1,5.031003952026367,0.0003635393804870546,7.225980516523123e-05,7.69086618674919e-05,1.4011772248536956e-13
669,facs,18m,24m,male,Spleen,nan,B cell,Fos,5.030391216278076,8.077840902842581e-05,0.000406346982344985,0.0012948033399879932,4.909825500038461e-07
670,facs,18m,24m,male,Lung,EPCAM,fibroblast of lung,Serpinh1,5.024973392486572,0.00031117579783312976,6.192585715325549e-05,0.000253702251939103,5.944444914149803e-10
671,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Cox17,5.021539211273193,6.678288627881557e-05,1.3299285456014331e-05,3.4141332434955984e-05,5.218188004142944e-06
672,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Uqcr11,5.019741058349609,0.00015465209435205907,3.0808780138613656e-05,9.321786637883633e-05,3.65655592166146e-70
673,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Rpl37,5.008696556091309,0.00010385868517914787,2.0735669750138186e-05,4.221795097691938e-05,2.2073339146240527e-12
674,facs,18m,24m,male,SCAT,Fat,endothelial cell,Hspb1,5.00653600692749,0.003226589411497116,0.0006444753962568939,0.002526284661144018,1.6735565365586014e-15
675,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Stra13,4.999453067779541,0.00017365220992360264,3.473424294497818e-05,0.00023076459183357656,3.331180808138874e-09
676,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Cst3,4.993412971496582,0.007801143918186426,0.001562286983244121,0.006497678812593222,6.497527198565379e-10
677,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Rasd1,4.986235618591309,0.00011377642658771947,0.0005673160776495934,0.0010342929745092988,1.9066835314620846e-13
678,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cnbp,4.983326435089111,0.00013274775119498372,0.0006615253514610231,0.00048730612616054714,8.58188990498335e-57
679,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Bex4,4.983323574066162,4.8354545469919685e-06,2.409664011793211e-05,7.301288860617206e-05,4.596323420387538e-08
680,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Rps26,4.976994514465332,0.00020089482131879777,4.036468453705311e-05,0.00026170912315137684,3.588194226776706e-14
681,facs,18m,24m,male,Trachea,nan,macrophage,Rps29,4.96717643737793,0.00016796746058389544,3.381548231118359e-05,0.00010348402429372072,1.0128896567296285e-06
682,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Lars2,4.964266777038574,0.00011825528781628236,2.382129787292797e-05,8.506113226758316e-05,4.4018152656333944e-51
683,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Mrps21,4.960134506225586,0.00013210259203333408,2.6632864319253713e-05,0.00022750550124328583,2.376967102684594e-08
684,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rps25,4.957624912261963,0.0011357961921021342,0.00022910087136551738,0.0010926980758085847,1.0247708501014798e-19
685,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Rpl36,4.956965446472168,0.0017062545521184802,0.00034421353484503925,0.0010472902795299888,1.2948592551369516e-43
686,facs,18m,24m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Lonp1,4.9558868408203125,2.8602824386325665e-05,0.00014175237447489053,0.00021072124945931137,4.183785016965634e-06
687,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Ndufa3,4.953036785125732,2.148579733329825e-05,4.337902737461263e-06,1.832381349231582e-05,5.833905503249001e-16
688,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Tomm6,4.941944122314453,0.0002376580232521519,4.808998710359447e-05,0.0003085214120801538,5.560095209103558e-10
689,facs,18m,24m,male,Spleen,nan,B cell,C130026I21Rik,4.938549518585205,4.2953128286171705e-05,0.00021212614956311882,0.00041462306398898363,7.334649959627157e-22
690,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Fbxo32,4.912616729736328,4.884407826466486e-05,0.00023995223455131054,0.00038890124415047467,2.530069558286551e-09
691,facs,18m,24m,male,Pancreas,Exocrine,pancreatic ductal cell,Ctrb1,4.9123616218566895,0.006592257414013147,0.0013419731985777617,0.0029547230806201696,1.859175671996109e-17
692,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Atp5e,4.912188529968262,8.294094004668295e-05,1.6884720025700517e-05,4.195929432171397e-05,3.21835407000998e-85
693,facs,18m,24m,male,Spleen,nan,B cell,Ms4a6c,4.910743236541748,4.753152097691782e-05,0.00023341509222518653,0.0006498313159681857,4.9848070321218925e-09
694,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,H2-Ab1,4.909995079040527,0.00015184935182332993,0.0007455795421265066,0.0012427002657204866,1.2563290668370322e-44
695,facs,18m,24m,male,Spleen,nan,B cell,Srsf5,4.904114723205566,0.00012887659249827266,0.000632025592494756,0.0006960876635275781,2.1544632367505494e-72
696,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Ndufab1,4.903326988220215,0.0002964526938740164,6.0459497035481036e-05,0.00034398766001686454,4.149528691850756e-10
697,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Cox6b1,4.895839691162109,0.000496218039188534,0.00010135504271602258,0.00048013997729867697,1.6842307382489886e-20
698,facs,18m,24m,male,Lung,EPCAM,adventitial cell,Hspa8,4.894374847412109,0.001514061470516026,0.0003093472623731941,0.0009904653998091817,1.269344367200907e-15
699,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Son,4.890909194946289,0.0003615793539211154,7.392886618617922e-05,0.0004956064512953162,2.0449618136479072e-08
700,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Pfdn1,4.884760856628418,0.000276251754257828,5.655379209201783e-05,0.0004232540959492326,5.262451154166584e-06
701,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Zfp422,4.882486820220947,0.000117005460197106,2.396431409579236e-05,7.090050348779187e-05,3.182433229598588e-09
702,facs,18m,24m,male,Heart,LV,B cell,Clic1,4.878874778747559,0.0002918846730608493,0.001424068701453507,0.0008110344060696661,5.4682673398867074e-14
703,facs,18m,24m,male,Aorta,Heart,aortic endothelial cell,Igfbp7,4.873467445373535,0.0013721842551603913,0.006687295623123646,0.0074521442875266075,1.0492511722744323e-08
704,facs,18m,24m,male,Pancreas,Endocrine,pancreatic A cell,Rpl37,4.871014595031738,0.00013730993669014424,2.8189184376969934e-05,4.699822238762863e-05,4.9422433813971423e-23
705,facs,18m,24m,male,Pancreas,Endocrine,pancreatic PP cell,Cox7c,4.870722770690918,3.723117333720438e-05,7.643869139428716e-06,3.6027361147716874e-06,1.0672996880621746e-29
706,facs,18m,24m,male,Bladder,nan,bladder urothelial cell,Gas6,4.860498905181885,0.00017993793881032616,3.702046524267644e-05,0.00028985596145503223,9.396924621006732e-10
707,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Ilf3,4.860326290130615,0.00027089586365036666,5.573614907916635e-05,0.00017346159438602626,6.421856672915191e-09
708,facs,18m,24m,male,Pancreas,Endocrine,pancreatic PP cell,Uqcrb,4.8601484298706055,0.00014156920951791108,2.912857598857954e-05,2.8116646717535332e-05,2.671050533492087e-06
709,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Tomm5,4.83748722076416,0.00024421483976766467,5.04838208144065e-05,0.00033797198557294905,1.706031331826233e-07
710,facs,18m,24m,male,Heart,LV,B cell,Junb,4.825123310089111,0.0031344753224402666,0.0006496155983768404,0.001991304336115718,4.9389804680049144e-11
711,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Snrpf,4.821902275085449,1.7607155314181e-05,3.6514948078547604e-06,1.792899456631858e-05,2.3534470151132757e-12
712,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Lsmd1,4.819443702697754,4.329110379330814e-05,8.982592589745764e-06,3.5854063753504306e-05,7.955365944823864e-30
713,facs,18m,24m,male,Skin,nan,bulge keratinocyte,Dpm3,4.816847801208496,6.875254621263593e-05,1.4273347005655523e-05,0.00010339995787944645,2.3941260153318357e-11
714,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Cebpa,4.8163557052612305,9.492296521784738e-05,1.970846096810419e-05,5.462369153974578e-05,2.04283361692461e-10
715,facs,18m,24m,male,Bladder,nan,bladder cell,Gja1,4.808981895446777,0.0005607367493212223,0.00011660197196761146,0.0005427254945971072,1.86909036766203e-18
