,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
556,facs,3m,18m,female,Trachea,nan,chondrocyte,Chic2,-4.060230731964111,6.82558529661037e-05,4.091556093044346e-06,7.793345139361918e-05,1.25621893292142e-11
557,facs,3m,18m,male,Trachea,nan,endothelial cell,Sik1,-4.057903289794922,0.0001829127431847155,1.0982299500028603e-05,0.0002099694247590378,1.7842306053638545e-09
558,facs,3m,18m,male,SCAT,Fat,T cell,Ppp2ca,-4.056609153747559,0.0004901011125184596,2.9452663511619903e-05,0.000473192980280146,1.3045594034625824e-07
559,facs,3m,18m,male,Marrow,Granulocytes,granulocytopoietic cell,Hist1h2ab,-4.055491924285889,0.00028995893080718815,1.7438604118069634e-05,0.0002948880137410015,2.20317180849013e-25
560,facs,3m,18m,male,Diaphragm,Limb_Muscle,skeletal muscle satellite cell,Abca8b,-4.048725605010986,0.0003184374945703894,1.9241384507040493e-05,0.0005389489815570414,2.4008274711041546e-10
561,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Cab39,-4.0448455810546875,8.301979687530547e-05,5.029927251598565e-06,0.00011710602120729163,1.4935258796516376e-11
562,facs,3m,18m,male,Marrow,Granulocytes,granulocytopoietic cell,Nup107,-4.044816970825195,5.0886053941212595e-05,3.0830981359031284e-06,8.379871724173427e-05,2.644469777824507e-06
563,facs,3m,18m,male,Aorta,Heart,aortic endothelial cell,Fam117b,-4.043781280517578,0.00026195443933829665,1.588276973052416e-05,0.00034922626218758523,9.547308851029906e-08
564,facs,3m,18m,female,Marrow,B-cells,naive B cell,Polg2,-4.043103218078613,0.00030608021188527346,1.856691960711032e-05,0.0004428839893080294,3.403679302012564e-14
565,facs,3m,18m,male,Trachea,nan,fibroblast,Eml1,-4.042294025421143,7.408910460071638e-05,4.49678964287159e-06,0.00012460954894777387,2.0369063425564505e-17
566,facs,3m,18m,female,Lung,EPCAM,respiratory basal cell,Ephx1,4.041053295135498,4.5797089114785194e-05,0.0007539041107520461,0.0004965927801094949,8.792690559008146e-08
567,facs,3m,18m,male,Heart,RV,fibroblast of cardiac tissue,Pgf,-4.04076623916626,0.00048718726611696184,2.9600842026411556e-05,0.0005737483152188361,1.558591384059026e-12
568,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,4933407C03Rik,-4.039432048797607,4.916925900033675e-05,2.990220991705428e-06,8.707004599273205e-05,8.761501662105323e-07
569,facs,3m,18m,male,Diaphragm,Limb_Muscle,skeletal muscle satellite cell,Csde1,-4.037422180175781,0.0003090353566221893,1.8820144759956747e-05,0.0004911695723421872,4.91820794671701e-13
570,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Cpsf3,-4.036507606506348,0.0001670632918830961,1.0180547178606503e-05,0.0002218873705714941,1.9762122677058368e-12
571,facs,3m,18m,male,Spleen,nan,proerythroblast,Lars2,-4.034850120544434,0.0009460073779337108,5.7714321883395314e-05,0.0004979390068911016,6.89861859094468e-21
572,facs,3m,18m,female,SCAT,Fat,"CD8-positive, alpha-beta T cell",Msn,4.028763294219971,3.569894397514872e-05,0.0005826852284371853,0.0005681875045411289,9.824806385459928e-07
573,facs,3m,18m,male,Heart,RA,valve cell,Snx6,4.0237836837768555,2.6760943001136184e-05,0.0004352922551333904,0.00010757021664176136,3.393362257517e-08
574,facs,3m,18m,female,Heart,RA,T cell,1810026B05Rik,-4.018707275390625,5.84895969950594e-05,3.6085032206756296e-06,1.219031310029095e-05,6.723015104292104e-10
575,facs,3m,18m,male,Pancreas,Exocrine,endothelial cell,Serinc3,-4.017872333526611,0.0004969589062966406,3.067753277719021e-05,0.00045751273864880204,6.467615454860331e-06
576,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Polh,-4.01446533203125,5.681794573320076e-05,3.5156929243385093e-06,9.935219713952392e-05,1.9710552398149236e-06
577,facs,3m,18m,male,Spleen,nan,B cell,Aftph,-4.008971214294434,6.916525308042765e-05,4.2960305108863395e-06,0.0002540334244258702,3.350970956428656e-07
578,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Trpm7,-4.008665561676025,4.8412170144729316e-05,3.0076394068601076e-06,8.501682168571278e-05,1.5231877912082872e-07
579,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Tex261,4.0069684982299805,5.537061042559799e-06,8.902195258997381e-05,1.4845230907667428e-05,5.409463804581692e-12
580,facs,3m,18m,female,Marrow,Granulocytes,naive B cell,Sh3bgrl3,4.00557804107666,0.00011751268903026357,0.0018874868983402848,0.00042888932512141764,7.481578039552599e-14
581,facs,3m,18m,male,Trachea,nan,chondrocyte,Ptpra,-4.003098011016846,0.00017597939586266875,1.0975119039358106e-05,0.00021494644170161337,8.292163145361018e-09
582,facs,3m,18m,male,Trachea,nan,chondrocyte,Ano6,-4.002339839935303,8.596338011557236e-05,5.3640042096958496e-06,0.00011976726818829775,2.8193325851213144e-06
583,facs,3m,18m,male,Marrow,B-cells,precursor B cell,Pbrm1,-4.000847816467285,0.0002659360761754215,1.66112367878668e-05,0.0004802793264389038,7.176393612217769e-09
584,facs,3m,18m,male,Marrow,B-cells,precursor B cell,Dusp11,-3.999990701675415,0.00015245299437083304,9.528372174827382e-06,0.0002814558974932879,1.1624996358674748e-06
585,facs,3m,18m,male,Trachea,nan,endothelial cell,Nfe2l1,-3.993215322494507,0.000172339248820208,1.0821976502484176e-05,0.0002172138774767518,1.4080464910429531e-06
586,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Mms22l,-3.993109941482544,5.229363159742206e-05,3.2839975574461278e-06,8.680671453475952e-05,3.0437995860377494e-08
587,facs,3m,18m,male,SCAT,Fat,B cell,Ralgps2,-3.984341621398926,0.00033575514680705965,2.1213692889432423e-05,0.00041764313937164843,2.5047745821840173e-09
588,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,2210012G02Rik,3.9816980361938477,5.4125530368764885e-06,8.550917846150696e-05,1.5204360352072399e-05,2.1681720694958684e-10
589,facs,3m,18m,female,Aorta,Heart,professional antigen presenting cell,Lyz2,3.9801433086395264,0.0012727025896310806,0.020084891468286514,0.01113071944564581,4.0748717710676404e-13
590,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Ddx20,-3.9767112731933594,5.828784924233332e-05,3.7022737160441466e-06,0.00011174649989698082,5.5275424745928914e-06
591,facs,3m,18m,female,Heart,RV,fibroblast of cardiac tissue,Atp1b2,-3.9761598110198975,5.670542304869741e-05,3.60314015779295e-06,0.0001065197357092984,5.483195696131048e-09
592,facs,3m,18m,male,Aorta,Heart,professional antigen presenting cell,H3f3b,3.975423574447632,0.00031998095801100135,0.0050332192331552505,0.0027698029298335314,9.122911625018205e-08
593,facs,3m,18m,male,Diaphragm,Limb_Muscle,macrophage,Ctsc,-3.9727184772491455,0.002077988814562559,0.0001323536125710234,0.0012045674957334995,4.140063653335372e-07
594,facs,3m,18m,male,Tongue,nan,basal cell of epidermis,Xpnpep2,-3.9726290702819824,3.1278006645152345e-05,1.9923165837099077e-06,9.310375025961548e-05,4.0378834492561943e-10
595,facs,3m,18m,male,Trachea,nan,endothelial cell,Myh9,-3.97156023979187,0.00025296915555372834,1.6125335605465807e-05,0.00027457703254185617,8.394481871978358e-11
596,facs,3m,18m,female,Heart,LA,fibroblast of cardiac tissue,Tmem176b,3.9679479598999023,6.434741226257756e-05,0.0010069373529404402,0.0010621052933856845,7.259116746793561e-38
597,facs,3m,18m,male,GAT,Fat,mesenchymal stem cell of adipose,Heatr5a,-3.967787265777588,1.7783209841581993e-05,1.136545506597031e-06,4.272263322491199e-05,1.5890832946980202e-07
598,facs,3m,18m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Ptger4,-3.966174364089966,5.9433496062410995e-05,3.802714900302817e-06,0.00010218554234597832,3.809852704203143e-09
599,facs,3m,18m,female,Marrow,KLS,granulocyte monocyte progenitor cell,Golph3,3.9633309841156006,3.986676347267348e-06,6.218599446583539e-05,3.992753045167774e-05,1.0171357002762799e-07
600,facs,3m,18m,female,MAT,Fat,"CD8-positive, alpha-beta T cell",Ccl5,3.9609391689300537,0.001574592781253159,0.024520525708794594,0.025984449312090874,3.0556958634770224e-06
601,facs,3m,18m,male,Trachea,nan,endothelial cell,Cd34,-3.9603798389434814,0.0009875743417069316,6.344197754515335e-05,0.0010057359468191862,2.452662797907956e-11
602,facs,3m,18m,male,Trachea,nan,endothelial cell,Ghitm,-3.959935188293457,0.0001882134092738852,1.2094593330402859e-05,0.00023469587904401124,2.4891487218811693e-07
603,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,D11Wsu99e,3.959625005722046,6.713961738569196e-06,0.0001044587479555048,1.4632367310696281e-05,4.1315602677086397e-20
604,facs,3m,18m,male,Heart,LA,fibroblast of cardiac tissue,Peg3,-3.9588868618011475,4.67351455881726e-05,3.0053827231313335e-06,0.00011328538676025346,3.601209599378071e-06
605,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Itga4,-3.9573147296905518,0.00021189413382671773,1.3641072655445896e-05,0.0002532625221647322,1.0138749668719363e-14
606,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Hhex,-3.9511871337890625,5.4779608035460114e-05,3.5415466754784575e-06,9.783185669220984e-05,1.7493507778304036e-06
607,facs,3m,18m,female,Spleen,nan,B cell,Sf3a2,3.947248697280884,2.1432283574540634e-06,3.306045982753858e-05,6.23338419245556e-05,4.751215325510162e-09
608,facs,3m,18m,male,MAT,Fat,T cell,Tmem64,-3.945633888244629,0.0005890592001378536,3.823004590230994e-05,0.00014806601393502206,7.81868510127528e-09
609,facs,3m,18m,female,Spleen,nan,B cell,Lars2,3.9393999576568604,6.33125746389851e-05,0.0009713316103443503,0.0005585794569924474,9.106764672270435e-139
610,facs,3m,18m,male,Trachea,nan,smooth muscle cell of trachea,Csrnp1,-3.9351279735565186,0.00032126568839885294,2.1002584617235698e-05,0.000315175304422155,2.660752232737905e-07
611,facs,3m,18m,male,Trachea,nan,fibroblast,Mpzl1,-3.9351143836975098,6.578875763807446e-05,4.300947239244124e-06,0.00015706312842667103,7.6908213290344e-07
612,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Gpatch8,-3.9346728324890137,7.531281880801544e-05,4.925090706819901e-06,0.00012501173478085548,2.910568383094568e-08
613,facs,3m,18m,female,Spleen,nan,"CD4-positive, alpha-beta T cell",Lars2,3.928783416748047,5.947770841885358e-05,0.0009058074792847037,0.000511903956066817,1.3021378462875744e-22
614,facs,3m,18m,female,Trachea,nan,chondrocyte,Arl5b,-3.921243667602539,4.503564559854567e-05,2.972653646793333e-06,6.988047971390188e-05,1.3147746739061754e-06
615,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Lpgat1,-3.921009063720703,5.534591036848724e-05,3.6537946925818687e-06,9.143475472228602e-05,5.520554394720665e-07
616,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Ss18,-3.919637441635132,7.465157978003845e-05,4.932992851536255e-06,0.00012296585191506892,3.6511732060042626e-09
617,facs,3m,18m,male,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,Snrpc,3.917705535888672,3.353094371050247e-06,5.0674887461354956e-05,7.329846266657114e-05,2.1134227600987956e-22
618,facs,3m,18m,male,Trachea,nan,chondrocyte,Actn4,-3.9150638580322266,0.0003543323546182364,2.3488708393415436e-05,0.0003543260390870273,2.7016005441890348e-14
619,facs,3m,18m,male,Diaphragm,Limb_Muscle,skeletal muscle satellite cell,Myadm,-3.9137232303619385,0.0003856093971990049,2.5585826733731665e-05,0.0007524149841628969,2.3415444452134557e-07
620,facs,3m,18m,female,Trachea,nan,chondrocyte,Nrbp1,-3.913532018661499,8.155077375704423e-05,5.411746769823367e-06,0.0001224580337293446,1.3063809452041924e-06
621,facs,3m,18m,male,Heart,RV,fibroblast of cardiac tissue,Tmed7,-3.9073774814605713,7.762003224343061e-05,5.172921646590112e-06,0.0001074319370673038,2.3308685290097343e-07
622,facs,3m,18m,female,Trachea,nan,chondrocyte,Peg3,-3.9060349464416504,9.093440894503146e-05,6.065889465389773e-06,0.00012590002734214067,2.460810301748735e-07
623,facs,3m,18m,male,GAT,Fat,mesenchymal stem cell of adipose,Meg3,-3.901566505432129,0.00017165632743854076,1.148606497736182e-05,0.00026298040756955743,3.3651601263933413e-28
624,facs,3m,18m,female,SCAT,Fat,epithelial cell,Gas5,-3.900573253631592,0.0003519193851388991,2.356424738536589e-05,0.00021687321714125574,2.2764886464656593e-11
625,facs,3m,18m,female,Trachea,nan,chondrocyte,Col6a2,-3.8964178562164307,0.0006622067885473371,4.44687539129518e-05,0.0006194981397129595,1.9576347762234182e-21
626,facs,3m,18m,female,Bladder,nan,bladder cell,Erf,3.8924310207366943,1.1230315067223273e-05,0.00016677481471560895,0.0001824174978537485,7.679156439229035e-11
627,facs,3m,18m,male,Tongue,nan,basal cell of epidermis,Aldh6a1,-3.888314962387085,1.933876956172753e-05,1.3059576531304629e-06,5.29043136339169e-05,1.1241099033553577e-10
628,facs,3m,18m,female,Marrow,Granulocytes,granulocyte,Thbs1,-3.8872179985046387,0.0007430354598909616,5.021579272579402e-05,0.0011044131824746728,6.216674584992894e-14
629,facs,3m,18m,female,SCAT,Fat,myeloid cell,C3ar1,-3.8863654136657715,0.0003241959202568978,2.192274587287102e-05,0.0005328478873707354,8.208126159608938e-09
630,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Nrf1,-3.8837690353393555,0.00011057544179493561,7.490790721931262e-06,0.00015456434630323201,6.496948978799977e-11
631,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Apc,-3.8730173110961914,6.191923603182659e-05,4.226016244501807e-06,0.00010382405162090436,1.4573194052337809e-06
632,facs,3m,18m,male,Large_Intestine,Distal,enterocyte of epithelium of large intestine,Lars2,-3.8723788261413574,0.0011934635695070028,8.149050700012594e-05,0.0009176612365990877,1.5087785776380784e-43
633,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Frat2,-3.8723769187927246,6.39384234091267e-05,4.365763743408024e-06,9.853682422544807e-05,1.24779283963683e-08
634,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Pef1,-3.866929054260254,0.00010551029845373705,7.231578820210416e-06,0.00017570170166436583,6.041011176887983e-07
635,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Fbxl5,-3.8615849018096924,7.997736247489229e-05,5.501918167283293e-06,0.0001360872556688264,1.5045818204980997e-08
636,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Acp1,-3.857464551925659,0.00018344231648370624,1.2655723367061e-05,1.3976148693473078e-05,1.279742246671164e-93
637,facs,3m,18m,male,Trachea,nan,endothelial cell,Itgb1,-3.856722593307495,0.0005110703059472144,3.5276985727250576e-05,0.0004289192729629576,5.1109728075903165e-20
638,facs,3m,18m,male,Aorta,Heart,fibroblast of cardiac tissue,Ntf3,3.8523950576782227,1.3255350495455787e-05,0.00019145983969792724,0.0002758011396508664,3.4826678222550273e-06
639,facs,3m,18m,female,Heart,LA,fibroblast of cardiac tissue,D0H4S114,-3.8466978073120117,8.435087511315942e-05,5.862976195203373e-06,0.00023775093723088503,2.1688014163037879e-10
640,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Mpv17l2,-3.8440277576446533,3.5111654142383486e-05,2.445025984343374e-06,5.9408615925349295e-05,5.947050358598912e-07
641,facs,3m,18m,male,Marrow,B-cells,precursor B cell,Lars2,-3.8435862064361572,0.0003780164697673172,2.633152143971529e-05,0.000205589210963808,3.316591297854913e-38
642,facs,3m,18m,male,MAT,Fat,mesenchymal stem cell of adipose,Peg3,-3.8354949951171875,0.0001278143608942628,8.95324774319306e-06,0.0002631606184877455,1.0614504497570274e-11
643,facs,3m,18m,female,Spleen,nan,B cell,Jund,3.832956314086914,0.00010894121805904433,0.001552483648993075,0.0010945614194497466,2.3210377244760625e-91
644,facs,3m,18m,female,Trachea,nan,chondrocyte,Baz1b,-3.832808017730713,6.188760744407773e-05,4.343236469139811e-06,8.45490358187817e-05,1.3280751081623076e-07
645,facs,3m,18m,male,Trachea,nan,chondrocyte,Hif1a,-3.8295063972473145,0.00021070877846796066,1.4821302102063783e-05,0.0002559531421866268,2.4318093110207824e-09
646,facs,3m,18m,male,Trachea,nan,fibroblast,Spg7,-3.8262765407562256,3.053740147151984e-05,2.1528207980736624e-06,6.896446575410664e-05,1.649577591959563e-07
647,facs,3m,18m,female,SCAT,Fat,epithelial cell,Prlr,-3.822221517562866,0.003032267326489091,0.00021437005489133298,0.0018509132787585258,1.615627150858135e-08
648,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,basal cell,Zfp36,3.8206124305725098,0.00011430001177359372,0.0016149728326126933,0.0022303350269794464,3.2876863810341547e-38
649,facs,3m,18m,male,GAT,Fat,endothelial cell,Msn,-3.8183960914611816,0.0004895130987279117,3.469864896032959e-05,0.0007392522529698908,1.324079523378029e-06
650,facs,3m,18m,male,Trachea,nan,chondrocyte,Tenc1,-3.8147695064544678,0.00013716911780647933,9.74756676441757e-06,0.00016936221800278872,7.360734761102294e-07
651,facs,3m,18m,male,Trachea,nan,fibroblast,Stk38l,-3.8090364933013916,5.119526758790016e-05,3.652544137366931e-06,0.00012910959776490927,7.993661136594657e-06
652,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Atp6v1h,-3.8021411895751953,8.070831245277077e-05,5.785750090581132e-06,0.00011982709838775918,3.17911724413277e-10
653,facs,3m,18m,male,Diaphragm,Limb_Muscle,skeletal muscle satellite cell,Ddx3x,-3.799551486968994,0.00029529555467888713,2.1206937162787654e-05,0.0004493558662943542,1.209446377509923e-13
654,facs,3m,18m,male,Trachea,nan,fibroblast,Rps6ka4,-3.798532485961914,3.854789611068554e-05,2.7703097202902427e-06,8.126306056510657e-05,2.0774198054547726e-08
655,facs,3m,18m,male,Marrow,Granulocytes,promonocyte,Dld,-3.7952637672424316,6.549467798322439e-05,4.717563115264056e-06,0.00010579465015325695,2.1162905977992472e-06
656,facs,3m,18m,male,Trachea,nan,smooth muscle cell of trachea,Eef2,-3.7945477962493896,0.0016356386477127671,0.0001178730817628093,0.0013806142378598452,2.8644223071859615e-11
657,facs,3m,18m,male,Trachea,nan,fibroblast,Foxf1a,-3.7928924560546875,0.00011941763659706339,8.615768820163794e-06,0.00022317176626529545,1.0168602446383816e-12
658,facs,3m,18m,female,Heart,LA,monocyte,St3gal5,3.788600444793701,1.9634731870610267e-05,0.00027133600087836385,0.0002533525985199958,6.879539707459737e-14
659,facs,3m,18m,male,Trachea,nan,endothelial cell,Pitpna,-3.7885513305664062,0.00023377331672236323,1.6917154425755143e-05,0.0002748752594925463,2.084011819134393e-06
660,facs,3m,18m,female,Spleen,nan,"CD4-positive, alpha-beta T cell",Jund,3.7815446853637695,8.783132216194645e-05,0.0012078355066478252,0.0007419761968776584,1.7032301937624053e-18
661,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Gapvd1,-3.778092384338379,3.969719182350673e-05,2.8936133276147302e-06,6.568701792275533e-05,5.200236350588674e-08
662,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Scamp2,-3.775932788848877,0.00011665868805721402,8.51624190545408e-06,0.00017601654690224677,4.7272348096536775e-08
663,facs,3m,18m,male,Trachea,nan,endothelial cell,Tie1,-3.7735233306884766,0.000921299506444484,6.73685353831388e-05,0.0007712456863373518,8.337822998156648e-19
664,facs,3m,18m,female,Trachea,nan,chondrocyte,Eif5b,-3.768130302429199,4.741543671116233e-05,3.4801616948243463e-06,7.014373113634065e-05,6.023843519449602e-07
665,facs,3m,18m,male,Trachea,nan,chondrocyte,Stt3b,-3.7657530307769775,0.00020301844051573426,1.4925567484169733e-05,0.00023077669902704656,1.7077490807130219e-09
666,facs,3m,18m,female,SCAT,Fat,epithelial cell,Cyb5r3,-3.7641522884368896,0.0009035771945491433,6.650319846812636e-05,0.0006803214200772345,4.7783873761266024e-06
667,facs,3m,18m,male,MAT,Fat,"CD4-positive, alpha-beta T cell",Rps28,-3.7641239166259766,0.00035513006150722504,2.6138051907764748e-05,0.00021934075630269945,2.1164952585473486e-15
668,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Dnajc19,3.763896942138672,2.1666760403604712e-06,2.9433371310005896e-05,5.055124802311184e-06,7.610909529515514e-09
669,facs,3m,18m,male,Trachea,nan,chondrocyte,Ext2,-3.7609431743621826,0.00022396071290131658,1.6520192730240524e-05,0.00021684920648112893,8.012214239494284e-11
670,facs,3m,18m,male,Marrow,Granulocytes,promonocyte,Lars2,-3.7605268955230713,0.00043402877054177225,3.202485095243901e-05,0.00023868167772889137,4.4378678124976675e-76
671,facs,3m,18m,male,Trachea,nan,chondrocyte,Nfkbiz,-3.76047420501709,0.0004732384695671499,3.491921961540356e-05,0.0005972213111817837,3.0939383413908914e-07
672,facs,3m,18m,female,Large_Intestine,Distal,large intestine goblet cell,Slc39a1,-3.7603962421417236,0.0006110275280661881,4.5088803744874895e-05,0.0006223944947123528,6.192200698799482e-59
673,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Mkrn1,-3.7546284198760986,7.145335257519037e-05,5.293790763971629e-06,0.00012879206042271107,5.238683855258737e-06
674,facs,3m,18m,female,Trachea,nan,chondrocyte,Ube2f,-3.744873046875,0.00010540631046751514,7.862260645197239e-06,0.00015427052858285606,7.909994406193846e-07
675,facs,3m,18m,male,Marrow,Granulocytes,promonocyte,Dhx9,-3.7415530681610107,3.046475103474222e-05,2.2776016521675047e-06,4.406935113365762e-05,1.6878971527662075e-07
676,facs,3m,18m,male,Bladder,nan,bladder cell,Trim47,-3.741427183151245,2.4363667762372643e-05,1.8216320540886954e-06,6.462991586886346e-05,1.7226873887952333e-07
677,facs,3m,18m,male,Trachea,nan,fibroblast,Mir568,-3.7411887645721436,2.4068398488452658e-05,1.7998524981521768e-06,4.306141272536479e-05,3.546798245771053e-11
678,facs,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Aes,3.740710973739624,5.003281694371253e-05,0.0006688383291475475,0.0004921325016766787,2.3894554145314425e-17
679,facs,3m,18m,male,Trachea,nan,endothelial cell,Lrrc8c,-3.7371034622192383,0.000321191648254171,2.4087068595690653e-05,0.00038605305599048734,3.6117986609612944e-06
680,facs,3m,18m,male,Trachea,nan,fibroblast,F2r,-3.7370097637176514,0.00011471053585410118,8.603026799391955e-06,0.0002279372129123658,1.489671450542167e-10
681,facs,3m,18m,male,Heart,RA,B cell,Slc25a5,3.73301100730896,0.00010058010229840875,0.0013373971451073885,0.0005023851990699768,1.4358183909775549e-06
682,facs,3m,18m,female,Trachea,nan,chondrocyte,Cttn,-3.7296292781829834,7.864177314331755e-05,5.92820106248837e-06,0.00010243456927128136,3.1195390398000686e-08
683,facs,3m,18m,male,Bladder,nan,bladder cell,Sprn,-3.728563070297241,3.908872531610541e-05,2.9487778192560654e-06,8.648906805319712e-05,3.0063478266578246e-13
684,facs,3m,18m,female,Large_Intestine,Distal,large intestine goblet cell,Spry2,-3.7276954650878906,0.0004015725862700492,3.031209053006023e-05,0.0005393388564698398,2.635888405358657e-32
685,facs,3m,18m,male,Trachea,nan,chondrocyte,Ivns1abp,-3.7266509532928467,0.00024163388297893107,1.8252572772325948e-05,0.0002781336661428213,1.7979327317795287e-08
686,facs,3m,18m,female,Kidney,nan,kidney collecting duct epithelial cell,Hdc,3.724165439605713,0.00014636786363553256,0.0019343331223353744,0.0037219147197902203,1.287574020427237e-06
687,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Denr,3.7224786281585693,1.1102334610768594e-05,0.00014655211998615414,3.0312050512293354e-05,7.006442976650957e-09
688,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Mapk1ip1l,3.715261459350586,1.081574009731412e-05,0.00014205659681465477,2.9210570573923178e-05,2.8896161599042666e-13
689,facs,3m,18m,female,Heart,RV,fibroblast of cardiac tissue,Pdlim3,-3.714189052581787,0.00030534667894244194,2.3265418349183165e-05,0.0004519860085565597,7.439033657576852e-16
690,facs,3m,18m,male,Marrow,B-cells,precursor B cell,Zfp106,-3.707001209259033,0.0001354659762000665,1.03731736089685e-05,0.0002634395204950124,3.6346781709836656e-06
691,facs,3m,18m,female,Heart,RV,T cell,Myeov2,-3.7063941955566406,0.0001065460019162856,8.16208830656251e-06,3.8569996831938624e-05,2.8097149282737995e-06
692,facs,3m,18m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Birc3,-3.697981595993042,3.22169616993051e-05,2.482453055563383e-06,6.213836604729295e-05,7.2091497738214205e-06
693,facs,3m,18m,male,Bladder,nan,bladder cell,Lsamp,-3.6962945461273193,6.0887166910106316e-05,4.697103577200323e-06,0.00012067873467458412,1.9201741262869096e-16
694,facs,3m,18m,male,BAT,Fat,NK cell,H2-T23,3.693556308746338,4.760489537147805e-05,0.0006159179611131549,0.00017127773026004434,1.7993275909752364e-11
695,facs,3m,18m,male,GAT,Fat,mesenchymal stem cell of adipose,Ccnd1,-3.6924495697021484,3.730994285433553e-05,2.885933781726635e-06,8.685197099111974e-05,3.161168923372264e-09
696,facs,3m,18m,female,Trachea,nan,chondrocyte,Yipf5,-3.6901276111602783,0.00016799099103081971,1.3015081094636116e-05,0.00015736519708298147,1.5472811790603226e-14
697,facs,3m,18m,female,Heart,LA,fibroblast of cardiac tissue,Cox4i2,3.6895406246185303,5.544199211726664e-06,7.153215119615197e-05,0.00014898840163368732,1.768560307124524e-06
698,facs,3m,18m,male,Large_Intestine,Proximal,Brush cell of epithelium proper of large intestine,Lars2,-3.6864867210388184,0.0019360949518159032,0.00015037773118820041,0.001031465013511479,4.4533224321122945e-10
699,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Rfwd3,-3.6850662231445312,5.804551619803533e-05,4.512873601925094e-06,9.350362961413339e-05,5.222251789774413e-08
700,facs,3m,18m,male,Trachea,nan,chondrocyte,Scarf2,-3.683549404144287,0.0001935206528287381,1.5061506019264925e-05,0.0002059159887721762,3.0968093477502645e-10
701,facs,3m,18m,male,Trachea,nan,chondrocyte,Cox7b,-3.6818437576293945,4.741613520309329e-05,3.694712404467282e-06,4.972647730028257e-05,3.989879678498474e-09
702,facs,3m,18m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Jund,3.68027925491333,8.232123946072534e-06,0.00010553254105616361,9.814382792683318e-05,1.1680701608357001e-06
703,facs,3m,18m,male,Large_Intestine,Distal,enterocyte of epithelium of large intestine,Tmsb10,3.6798572540283203,8.518628419551533e-06,0.00010917347390204668,0.00012389702897053212,7.954275519028431e-09
704,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Ube2r2,-3.679783821105957,9.17938887141645e-05,7.16289150659577e-06,0.0001133745681727305,8.91420129928668e-14
705,facs,3m,18m,male,Trachea,nan,fibroblast,Mars,-3.679764747619629,5.5485554184997454e-05,4.329724561102921e-06,0.00010975500481436029,1.6609599162144344e-10
706,facs,3m,18m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Ripk4,-3.679337978363037,8.56344704516232e-05,6.684323579975171e-06,0.00011834510951302946,2.938899060658233e-14
707,facs,3m,18m,male,Heart,RV,fibroblast of cardiac tissue,Aff4,-3.6784956455230713,0.00013533214223571122,1.0569717233011033e-05,0.00019802067254204303,3.5978128322040173e-06
708,facs,3m,18m,male,Bladder,nan,bladder cell,Actg2,-3.6773993968963623,0.00013544374087359756,1.05864746728912e-05,0.00035366948577575386,7.769360227181132e-10
709,facs,3m,18m,male,Spleen,nan,proerythroblast,Actr3,-3.6766018867492676,0.0012352910125628114,9.660550131229684e-05,0.0010109636932611465,2.433848830250226e-06
